feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	12372	14252	-	USN53564.1			Ig-like domain-containing protein			H6760_00070	1881	626	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	14334	15368	+					queA		H6760_00075	1035		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	14334	15368	+	USN53565.1			tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	queA		H6760_00075	1035	344	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	15429	17501	-							H6760_00080	2073		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	15429	17501	-	USN53566.1			hypothetical protein			H6760_00080	2073	690	
gene	tRNA	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	17665	17736	+							H6760_00085	72		
tRNA		GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	17665	17736	+				tRNA-Phe			H6760_00085	72		anticodon=GAA
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	17769	18173	+							H6760_00090	405		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	17769	18173	+	USN53567.1			hypothetical protein			H6760_00090	405	134	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	18501	18701	+							H6760_00095	201		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	18501	18701	+	USN53568.1			hypothetical protein			H6760_00095	201	66	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	18769	20589	-					typA		H6760_00100	1821		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	18769	20589	-	USN53569.1			translational GTPase TypA	typA		H6760_00100	1821	606	
gene	tRNA	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	20765	20841	-							H6760_00105	77		
tRNA		GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	20765	20841	-				tRNA-Pro			H6760_00105	77		anticodon=TGG
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	20958	21356	+							H6760_00110	399		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	20958	21356	+	USN53570.1			cupin domain-containing protein			H6760_00110	399	132	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	21353	22027	-							H6760_00115	675		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	21353	22027	-	USN53571.1			ABC transporter ATP-binding protein			H6760_00115	675	224	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	22033	23394	-							H6760_00120	1362		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	22033	23394	-	USN53572.1			ABC transporter permease			H6760_00120	1362	453	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	23560	23829	+							H6760_00125	270		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	23560	23829	+	USN53573.1			hypothetical protein			H6760_00125	270	89	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	23887	24333	-							H6760_00130	447		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	23887	24333	-	USN53574.1			cytochrome b5 domain-containing protein			H6760_00130	447	148	
gene	tRNA	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	24519	24605	-							H6760_00135	87		
tRNA		GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	24519	24605	-				tRNA-Leu			H6760_00135	87		anticodon=CAG
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	24685	26478	-							H6760_00140	1794		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	24685	26478	-	USN53575.1			hypothetical protein			H6760_00140	1794	597	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	26522	26740	-					secG		H6760_00145	219		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	26522	26740	-	USN53576.1			preprotein translocase subunit SecG	secG		H6760_00145	219	72	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	26904	28082	+							H6760_00150	1179		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	26904	28082	+	USN53577.1			glycosyltransferase family 4 protein			H6760_00150	1179	392	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	28253	28522	+					rpsO		H6760_00155	270		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	28253	28522	+	USN53578.1			30S ribosomal protein S15	rpsO		H6760_00155	270	89	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	28547	29209	+							H6760_00160	663		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	28547	29209	+	USN53579.1			NYN domain-containing protein			H6760_00160	663	220	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	29196	29858	+							H6760_00165	663		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	29196	29858	+	USN53580.1			hypothetical protein			H6760_00165	663	220	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	29985	32252	+							H6760_00170	2268		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	29985	32252	+	USN53581.1			polyribonucleotide nucleotidyltransferase			H6760_00170	2268	755	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	32259	32831	+							H6760_00175	573		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	32259	32831	+	USN53582.1			(d)CMP kinase			H6760_00175	573	190	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	33402	33932	+							H6760_00180	531		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	33402	33932	+	USN54046.1			transposase			H6760_00180	531	176	
gene	tRNA	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	34285	34359	-							H6760_00185	75		
tRNA		GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	34285	34359	-				tRNA-Lys			H6760_00185	75		anticodon=CTT
gene	tRNA	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	34442	34518	-							H6760_00190	77		
tRNA		GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	34442	34518	-				tRNA-Arg			H6760_00190	77		anticodon=TCG
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	34594	34995	-							H6760_00195	402		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	34594	34995	-	USN53583.1			HU family DNA-binding protein			H6760_00195	402	133	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	35037	35867	-							H6760_00200	831		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	35037	35867	-	USN53584.1			YmdB family metallophosphoesterase			H6760_00200	831	276	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	35857	37386	-					rny		H6760_00205	1530		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	35857	37386	-	USN54047.1			ribonuclease Y	rny		H6760_00205	1530	509	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	37550	38143	-					clpP		H6760_00210	594		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	37550	38143	-	USN53585.1			ATP-dependent Clp endopeptidase proteolytic subunit ClpP	clpP		H6760_00210	594	197	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	38178	39158	-							H6760_00215	981		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	38178	39158	-	USN53586.1			bifunctional oligoribonuclease/PAP phosphatase NrnA			H6760_00215	981	326	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	39174	39518	-							H6760_00220	345		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	39174	39518	-	USN53587.1			ribosome-binding factor A			H6760_00220	345	114	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	39520	41319	-							H6760_00225	1800		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	39520	41319	-	USN53588.1			translation initiation factor IF-2			H6760_00225	1800	599	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	41448	41861	-							H6760_00230	414		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	41448	41861	-	USN53589.1			hypothetical protein			H6760_00230	414	137	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	41941	42402	+							H6760_00235	462		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	41941	42402	+	USN53590.1			hypothetical protein			H6760_00235	462	153	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	42779	43300	-							H6760_00240	522		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	42779	43300	-	USN53591.1			3D domain-containing protein			H6760_00240	522	173	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	43463	44116	-							H6760_00245	654		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	43463	44116	-	USN53592.1			hypothetical protein			H6760_00245	654	217	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	44404	45237	-							H6760_00250	834		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	44404	45237	-	USN53593.1			hypothetical protein			H6760_00250	834	277	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	45350	46585	+							H6760_00255	1236		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	45350	46585	+	USN53594.1			DEAD/DEAH box helicase			H6760_00255	1236	411	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	46850	47179	-							H6760_00260	330		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	46850	47179	-	USN53595.1			TfoX/Sxy family protein			H6760_00260	330	109	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	47522	48487	+							H6760_00265	966		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	47522	48487	+	USN53596.1			DUF4935 domain-containing protein			H6760_00265	966	321	
gene	tRNA	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	48746	48820	+							H6760_00270	75		
tRNA		GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	48746	48820	+				tRNA-His			H6760_00270	75		anticodon=GTG
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	48846	49799	-							H6760_00275	954		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	48846	49799	-	USN53597.1			tyrosine-type recombinase/integrase			H6760_00275	954	317	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	49934	50893	-							H6760_00280	960		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	49934	50893	-	USN53598.1			cyclic nucleotide-binding domain-containing protein			H6760_00280	960	319	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	50896	51945	-							H6760_00285	1050		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	50896	51945	-	USN53599.1			type IV pilus twitching motility protein PilT			H6760_00285	1050	349	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	52335	52919	+							H6760_00290	585		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	52335	52919	+	USN53600.1			hypothetical protein			H6760_00290	585	194	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	52906	53445	+							H6760_00295	540		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	52906	53445	+	USN53601.1			hypothetical protein			H6760_00295	540	179	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	53461	54813	+							H6760_00300	1353		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	53461	54813	+	USN53602.1			hypothetical protein			H6760_00300	1353	450	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	54813	55757	+							H6760_00305	945		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	54813	55757	+	USN53603.1			hypothetical protein			H6760_00305	945	314	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	55940	59185	+							H6760_00310	3246		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	55940	59185	+	USN53604.1			VCBS repeat-containing protein			H6760_00310	3246	1081	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	59425	67854	+							H6760_00315	8430		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	59425	67854	+	USN53605.1			fibronectin type III domain-containing protein			H6760_00315	8430	2809	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	67992	71528	+							H6760_00320	3537		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	67992	71528	+	USN53606.1			DUF2341 domain-containing protein			H6760_00320	3537	1178	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	71425	72999	+							H6760_00325	1575		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	71425	72999	+	USN53607.1			fibronectin type III domain-containing protein			H6760_00325	1575	524	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	73011	76268	+							H6760_00330	3258		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	73011	76268	+	USN53608.1			DUF2341 domain-containing protein			H6760_00330	3258	1085	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	76280	77563	+							H6760_00335	1284		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	76280	77563	+	USN53609.1			fibronectin type III domain-containing protein			H6760_00335	1284	427	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	77633	77998	+							H6760_00340	366		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	77633	77998	+	USN53610.1			fibronectin type III domain-containing protein			H6760_00340	366	121	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	78439	81597	+							H6760_00345	3159		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	78439	81597	+	USN53611.1			DUF2341 domain-containing protein			H6760_00345	3159	1052	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	81927	83180	+							H6760_00350	1254		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	81927	83180	+	USN54048.1			fibronectin type III domain-containing protein			H6760_00350	1254	417	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	83192	88318	+							H6760_00355	5127		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	83192	88318	+	USN53612.1			fibronectin type III domain-containing protein			H6760_00355	5127	1708	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	88368	89090	+							H6760_00360	723		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	88368	89090	+	USN53613.1			ABC transporter ATP-binding protein			H6760_00360	723	240	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	89094	90314	+							H6760_00365	1221		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	89094	90314	+	USN53614.1			ABC transporter permease			H6760_00365	1221	406	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	90661	91689	-							H6760_00370	1029		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	90661	91689	-	USN53615.1			hydroxyacid dehydrogenase			H6760_00370	1029	342	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	91857	92957	+							H6760_00375	1101		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	91857	92957	+	USN53616.1			hypothetical protein			H6760_00375	1101	366	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	93003	93536	+							H6760_00380	534		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	93003	93536	+	USN53617.1			host attachment protein			H6760_00380	534	177	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	93815	93964	+							H6760_00385	150		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	93815	93964	+	USN53618.1			hypothetical protein			H6760_00385	150	49	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	94063	94935	+							H6760_00390	873		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	94063	94935	+	USN53619.1			hypothetical protein			H6760_00390	873	290	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	95372	95962	+							H6760_00395	591		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	95372	95962	+	USN53620.1			hypothetical protein			H6760_00395	591	196	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	95964	96728	+							H6760_00400	765		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	95964	96728	+	USN53621.1			hypothetical protein			H6760_00400	765	254	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	96862	98085	+							H6760_00405	1224		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	96862	98085	+	USN53622.1			hypothetical protein			H6760_00405	1224	407	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	98312	99625	+							H6760_00410	1314		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	98312	99625	+	USN53623.1			hypothetical protein			H6760_00410	1314	437	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	100341	101207	+							H6760_00415	867		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	100341	101207	+	USN53624.1			hypothetical protein			H6760_00415	867	288	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	101222	102385	+							H6760_00420	1164		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	101222	102385	+	USN53625.1			hypothetical protein			H6760_00420	1164	387	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	102760	103869	+							H6760_00425	1110		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	102760	103869	+	USN53626.1			hypothetical protein			H6760_00425	1110	369	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	104047	105225	+							H6760_00430	1179		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	104047	105225	+	USN53627.1			hypothetical protein			H6760_00430	1179	392	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	105335	107107	+							H6760_00435	1773		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	105335	107107	+	USN53628.1			hypothetical protein			H6760_00435	1773	590	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	107223	107600	+							H6760_00440	378		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	107223	107600	+	USN53629.1			TonB family protein			H6760_00440	378	125	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	107635	107826	-							H6760_00445	192		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	107635	107826	-	USN53630.1			hypothetical protein			H6760_00445	192	63	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	107832	108221	-							H6760_00450	390		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	107832	108221	-	USN53631.1			hypothetical protein			H6760_00450	390	129	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	108221	108700	-							H6760_00455	480		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	108221	108700	-	USN53632.1			flavodoxin family protein			H6760_00455	480	159	
gene	tRNA	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	108793	108867	-							H6760_00460	75		
tRNA		GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	108793	108867	-				tRNA-Asn			H6760_00460	75		anticodon=GTT
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	109348	110580	-					rpoD		H6760_00465	1233		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	109348	110580	-	USN53633.1			RNA polymerase sigma factor RpoD	rpoD		H6760_00465	1233	410	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	110624	112411	-							H6760_00470	1788		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	110624	112411	-	USN53634.1			DNA primase			H6760_00470	1788	595	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	112713	113555	+							H6760_00475	843		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	112713	113555	+	USN53635.1			DUF4430 domain-containing protein			H6760_00475	843	280	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	113601	114599	+							H6760_00480	999		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	113601	114599	+	USN53636.1			hypothetical protein			H6760_00480	999	332	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	114735	115010	+							H6760_00485	276		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	114735	115010	+	USN53637.1			co-chaperone GroES			H6760_00485	276	91	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	115029	116678	+					groL		H6760_00490	1650		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	115029	116678	+	USN53638.1			chaperonin GroEL	groL		H6760_00490	1650	549	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	116787	117266	+							H6760_00495	480		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	116787	117266	+	USN53639.1			hypothetical protein			H6760_00495	480	159	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	117253	117540	+							H6760_00500	288		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	117253	117540	+	USN53640.1			hypothetical protein			H6760_00500	288	95	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	117688	120099	+					ppsA		H6760_00505	2412		
CDS	with_protein	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	117688	120099	+	USN53641.1			phosphoenolpyruvate synthase	ppsA		H6760_00505	2412	803	
gene	protein_coding	GCA_023898465.1	Primary Assembly	chromosome		CP060223.1	120105	120809	+							H6760_00510	705		
