feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	18406	19353	+							MWR63_00070	948		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	18406	19353	+	UOY14161.1			hypothetical protein			MWR63_00070	948	315	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	19370	22051	+					greA		MWR63_00075	2682		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	19370	22051	+	UOY14162.1			transcription elongation factor GreA	greA		MWR63_00075	2682	893	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	22087	24174	+							MWR63_00080	2088		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	22087	24174	+	UOY14163.1			VWA domain-containing protein			MWR63_00080	2088	695	
gene	SRP_RNA	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	24247	24341	-					ffs		MWR63_00085	95		
ncRNA	SRP_RNA	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	24247	24341	-				signal recognition particle sRNA small type	ffs		MWR63_00085	95		
gene	tRNA	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	24343	24430	-							MWR63_00090	88		
tRNA		GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	24343	24430	-				tRNA-Ser			MWR63_00090	88		anticodon=GGA
gene	tRNA	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	24487	24575	-							MWR63_00095	89		
tRNA		GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	24487	24575	-				tRNA-Ser			MWR63_00095	89		anticodon=CGA
gene	tRNA	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	24633	24706	-							MWR63_00100	74		
tRNA		GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	24633	24706	-				tRNA-Arg			MWR63_00100	74		anticodon=GCG
gene	tRNA	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	24738	24824	-							MWR63_00105	87		
tRNA		GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	24738	24824	-				tRNA-Ser			MWR63_00105	87		anticodon=GCT
gene	tRNA	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	24865	24949	-							MWR63_00110	85		
tRNA		GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	24865	24949	-				tRNA-Ser			MWR63_00110	85		anticodon=TGA
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	25112	25378	+							MWR63_00115	267		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	25112	25378	+	UOY14164.1			hypothetical protein			MWR63_00115	267	88	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	25333	27501	+							MWR63_00120	2169		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	25333	27501	+	UOY14165.1			hypothetical protein			MWR63_00120	2169	722	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	27562	28893	+							MWR63_00125	1332		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	27562	28893	+	UOY14166.1			sodium-dependent transporter			MWR63_00125	1332	443	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	29073	29783	+							MWR63_00130	711		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	29073	29783	+	UOY14167.1			TrkA family potassium uptake protein			MWR63_00130	711	236	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	29862	32933	-							MWR63_00135	3072		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	29862	32933	-	UOY14168.1			insulinase family protein			MWR63_00135	3072	1023	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	32962	33984	-							MWR63_00140	1023		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	32962	33984	-	UOY14169.1			flagellar motor switch protein FliG			MWR63_00140	1023	340	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	34108	35433	+							MWR63_00145	1326		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	34108	35433	+	UOY14170.1			hemolysin family protein			MWR63_00145	1326	441	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	35390	36808	+							MWR63_00150	1419		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	35390	36808	+	UOY14171.1			hemolysin family protein			MWR63_00150	1419	472	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	36916	38193	+					murA		MWR63_00155	1278		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	36916	38193	+	UOY14172.1			UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA		MWR63_00155	1278	425	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	38312	39946	+					groL		MWR63_00160	1635		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	38312	39946	+	UOY14173.1			chaperonin GroEL	groL		MWR63_00160	1635	544	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	40010	40288	+							MWR63_00165	279		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	40010	40288	+	UOY14174.1			hypothetical protein			MWR63_00165	279	92	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	40285	41085	-							MWR63_00170	801		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	40285	41085	-	UOY14175.1			16S rRNA (uracil(1498)-N(3))-methyltransferase			MWR63_00170	801	266	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	41082	41651	-							MWR63_00175	570		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	41082	41651	-	UOY14176.1			DUF1361 domain-containing protein			MWR63_00175	570	189	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	41794	42744	-							MWR63_00180	951		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	41794	42744	-	UOY14177.1			metal ABC transporter substrate-binding protein			MWR63_00180	951	316	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	42942	43658	+							MWR63_00185	717		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	42942	43658	+	UOY14178.1			metal ABC transporter ATP-binding protein			MWR63_00185	717	238	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	43658	44458	+							MWR63_00190	801		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	43658	44458	+	UOY14614.1			metal ABC transporter permease			MWR63_00190	801	266	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	44567	45562	-							MWR63_00195	996		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	44567	45562	-	UOY14179.1			D-2-hydroxyacid dehydrogenase			MWR63_00195	996	331	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	45659	46711	-							MWR63_00200	1053		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	45659	46711	-	UOY14180.1			PTS transporter subunit IIC			MWR63_00200	1053	350	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	46951	49395	+							MWR63_00205	2445		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	46951	49395	+	UOY14615.1			methyl-accepting chemotaxis protein			MWR63_00205	2445	814	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	49511	50443	+							MWR63_00210	933		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	49511	50443	+	UOY14181.1			LysM peptidoglycan-binding domain-containing protein			MWR63_00210	933	310	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	50547	52556	+							MWR63_00215	2010		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	50547	52556	+	UOY14182.1			lytic transglycosylase domain-containing protein			MWR63_00215	2010	669	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	52596	54488	+					mnmG		MWR63_00220	1893		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	52596	54488	+	UOY14183.1			tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG		MWR63_00220	1893	630	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	54544	55443	-							MWR63_00225	900		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	54544	55443	-	UOY14184.1			adenosine deaminase			MWR63_00225	900	299	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	55805	56506	-							MWR63_00230	702		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	55805	56506	-	UOY14185.1			stage 0 sporulation family protein			MWR63_00230	702	233	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	56524	57045	-							MWR63_00235	522		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	56524	57045	-	UOY14186.1			YaaR family protein			MWR63_00235	522	173	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	57051	57482	-							MWR63_00240	432		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	57051	57482	-	UOY14187.1			polymer-forming cytoskeletal protein			MWR63_00240	432	143	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	57504	58595	-							MWR63_00245	1092		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	57504	58595	-	UOY14188.1			M23 family metallopeptidase			MWR63_00245	1092	363	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	58826	59434	-							MWR63_00250	609		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	58826	59434	-	UOY14189.1			phosphoribosyltransferase			MWR63_00250	609	202	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	59585	60640	+					prfA		MWR63_00255	1056		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	59585	60640	+	UOY14190.1			peptide chain release factor 1	prfA		MWR63_00255	1056	351	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	60640	61656	+					prmC		MWR63_00260	1017		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	60640	61656	+	UOY14191.1			peptide chain release factor N(5)-glutamine methyltransferase	prmC		MWR63_00260	1017	338	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	61745	62800	-							MWR63_00265	1056		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	61745	62800	-	UOY14192.1			ribonucleotide-diphosphate reductase subunit beta			MWR63_00265	1056	351	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	62971	63930	+							MWR63_00270	960		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	62971	63930	+	UOY14193.1			RNA methyltransferase			MWR63_00270	960	319	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	64137	64373	+							MWR63_00275	237		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	64137	64373	+	UOY14194.1			OadG family protein			MWR63_00275	237	78	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	64370	66151	+					oadA		MWR63_00280	1782		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	64370	66151	+	UOY14195.1			sodium-extruding oxaloacetate decarboxylase subunit alpha	oadA		MWR63_00280	1782	593	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	66163	67572	+							MWR63_00285	1410		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	66163	67572	+	UOY14196.1			sodium ion-translocating decarboxylase subunit beta			MWR63_00285	1410	469	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	67647	68963	-					dnaB		MWR63_00290	1317		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	67647	68963	-	UOY14197.1			replicative DNA helicase	dnaB		MWR63_00290	1317	438	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	68947	69174	-							MWR63_00295	228		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	68947	69174	-	UOY14198.1			hypothetical protein			MWR63_00295	228	75	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	69180	69650	-					rplI		MWR63_00300	471		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	69180	69650	-	UOY14199.1			50S ribosomal protein L9	rplI		MWR63_00300	471	156	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	69756	70055	-					rpsR		MWR63_00305	300		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	69756	70055	-	UOY14200.1			30S ribosomal protein S18	rpsR		MWR63_00305	300	99	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	70172	70702	-							MWR63_00310	531		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	70172	70702	-	UOY14201.1			single-stranded DNA-binding protein			MWR63_00310	531	176	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	70711	70992	-					rpsF		MWR63_00315	282		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	70711	70992	-	UOY14202.1			30S ribosomal protein S6	rpsF		MWR63_00315	282	93	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	71134	71709	+							MWR63_00320	576		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	71134	71709	+	UOY14616.1			hypothetical protein			MWR63_00320	576	191	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	71765	72310	+					rsmD		MWR63_00325	546		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	71765	72310	+	UOY14203.1			16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	rsmD		MWR63_00325	546	181	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	72355	72669	+							MWR63_00330	315		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	72355	72669	+	UOY14204.1			hypothetical protein			MWR63_00330	315	104	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	72699	73838	+							MWR63_00335	1140		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	72699	73838	+	UOY14205.1			tetratricopeptide repeat protein			MWR63_00335	1140	379	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	74019	75041	+					rlmN		MWR63_00340	1023		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	74019	75041	+	UOY14206.1			23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	rlmN		MWR63_00340	1023	340	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	75097	75480	-							MWR63_00345	384		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	75097	75480	-	UOY14207.1			hypothetical protein			MWR63_00345	384	127	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	75477	75863	-							MWR63_00350	387		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	75477	75863	-	UOY14208.1			hypothetical protein			MWR63_00350	387	128	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	75914	78550	-					clpB		MWR63_00355	2637		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	75914	78550	-	UOY14209.1			ATP-dependent chaperone ClpB	clpB		MWR63_00355	2637	878	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	78754	79026	+							MWR63_00360	273		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	78754	79026	+	UOY14210.1			glutaredoxin			MWR63_00360	273	90	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	79096	80586	-							MWR63_00365	1491		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	79096	80586	-	UOY14211.1			HDOD domain-containing protein			MWR63_00365	1491	496	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	80885	82351	+							MWR63_00370	1467		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	80885	82351	+	UOY14212.1			extracellular solute-binding protein			MWR63_00370	1467	488	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	82470	83360	+							MWR63_00375	891		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	82470	83360	+	UOY14213.1			sugar ABC transporter permease			MWR63_00375	891	296	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	83400	84230	+							MWR63_00380	831		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	83400	84230	+	UOY14214.1			carbohydrate ABC transporter permease			MWR63_00380	831	276	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	84263	85879	+							MWR63_00385	1617		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	84263	85879	+	UOY14215.1			polysaccharide biosynthesis protein			MWR63_00385	1617	538	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	85884	87122	+							MWR63_00390	1239		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	85884	87122	+	UOY14216.1			DegT/DnrJ/EryC1/StrS aminotransferase family protein			MWR63_00390	1239	412	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	87119	89272	+							MWR63_00395	2154		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	87119	89272	+	UOY14217.1			xanthine dehydrogenase family protein molybdopterin-binding subunit			MWR63_00395	2154	717	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	89269	89736	+							MWR63_00400	468		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	89269	89736	+	UOY14218.1			(2Fe-2S)-binding protein			MWR63_00400	468	155	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	89743	90591	+							MWR63_00405	849		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	89743	90591	+	UOY14219.1			xanthine dehydrogenase family protein subunit M			MWR63_00405	849	282	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	90638	92224	-							MWR63_00410	1587		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	90638	92224	-	UOY14220.1			sigma-54-dependent Fis family transcriptional regulator			MWR63_00410	1587	528	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	92387	94369	+							MWR63_00415	1983		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	92387	94369	+	UOY14617.1			hypothetical protein			MWR63_00415	1983	660	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	94449	94682	-							MWR63_00420	234		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	94449	94682	-	UOY14221.1			hypothetical protein			MWR63_00420	234	77	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	94796	95242	-							MWR63_00425	447		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	94796	95242	-	UOY14222.1			PTS sugar transporter subunit IIA			MWR63_00425	447	148	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	95359	96267	+							MWR63_00430	909		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	95359	96267	+	UOY14223.1			PilZ domain-containing protein			MWR63_00430	909	302	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	96270	96602	-							MWR63_00435	333		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	96270	96602	-	UOY14618.1			DUF192 domain-containing protein			MWR63_00435	333	110	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	96793	97407	-							MWR63_00440	615		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	96793	97407	-	UOY14224.1			hypothetical protein			MWR63_00440	615	204	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	97437	98672	-							MWR63_00445	1236		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	97437	98672	-	UOY14225.1			cyclic nucleotide-binding domain-containing protein			MWR63_00445	1236	411	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	98755	99819	-							MWR63_00450	1065		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	98755	99819	-	UOY14226.1			UDP-N-acetylmuramate dehydrogenase			MWR63_00450	1065	354	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	100001	101563	+							MWR63_00455	1563		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	100001	101563	+	UOY14227.1			cysteine--tRNA ligase			MWR63_00455	1563	520	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	101580	102122	+							MWR63_00460	543		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	101580	102122	+	UOY14619.1			RNA polymerase sigma factor			MWR63_00460	543	180	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	102145	102753	+							MWR63_00465	609		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	102145	102753	+	UOY14228.1			anti-sigma factor			MWR63_00465	609	202	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	102891	103901	+					pta		MWR63_00470	1011		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	102891	103901	+	UOY14229.1			phosphate acetyltransferase	pta		MWR63_00470	1011	336	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	103901	105847	+							MWR63_00475	1947		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	103901	105847	+	UOY14620.1			tetratricopeptide repeat protein			MWR63_00475	1947	648	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	105921	106283	-							MWR63_00480	363		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	105921	106283	-	UOY14230.1			TraR/DksA family transcriptional regulator			MWR63_00480	363	120	
gene	protein_coding	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	106453	106671	+					infA		MWR63_00485	219		
CDS	with_protein	GCA_023016405.1	Primary Assembly	chromosome		CP095417.1	106453	106671	+	UOY14231.1			translation initiation factor IF-1	infA		MWR63_00485	219	72	
