feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	17017	17526	+	ACF12485.1			putative PTS IIA-like nitrogen-regulatory protein PtsN			Ctha_0013	510	169	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	17545	18828	+							Ctha_0014	1284		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	17545	18828	+	ACF12486.1			histidyl-tRNA synthetase			Ctha_0014	1284	427	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	18896	19690	-							Ctha_0015	795		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	18896	19690	-	ACF12487.1			OmpA/MotB domain protein			Ctha_0015	795	264	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	20293	22614	+							Ctha_0016	2322		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	20293	22614	+	ACF12488.1			ABC transporter-related protein			Ctha_0016	2322	773	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	22702	23976	+							Ctha_0017	1275		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	22702	23976	+	ACF12489.1			HlyD family secretion protein			Ctha_0017	1275	424	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	23979	25403	+							Ctha_0018	1425		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	23979	25403	+	ACF12490.1			outer membrane efflux protein			Ctha_0018	1425	474	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	25462	27825	-							Ctha_0019	2364		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	25462	27825	-	ACF12491.1			multi-sensor hybrid histidine kinase			Ctha_0019	2364	787	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	28069	28479	-							Ctha_0020	411		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	28069	28479	-	ACF12492.1			response regulator receiver protein			Ctha_0020	411	136	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	28503	32501	-							Ctha_0021	3999		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	28503	32501	-	ACF12493.1			multi-sensor signal transduction histidine kinase			Ctha_0021	3999	1332	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	32745	33167	+							Ctha_0022	423		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	32745	33167	+	ACF12494.1			hypothetical protein			Ctha_0022	423	140	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	33271	34368	+							Ctha_0023	1098		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	33271	34368	+	ACF12495.1			KWG Leptospira repeat protein			Ctha_0023	1098	365	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	34501	35304	+							Ctha_0024	804		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	34501	35304	+	ACF12496.1			phosphoesterase PA-phosphatase related			Ctha_0024	804	267	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	35323	36621	-							Ctha_0025	1299		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	35323	36621	-	ACF12497.1			glutamate-1-semialdehyde-2,1-aminomutase			Ctha_0025	1299	432	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	36650	36913	+							Ctha_0026	264		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	36650	36913	+	ACF12498.1			hypothetical protein			Ctha_0026	264	87	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	37080	38798	+							Ctha_0027	1719		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	37080	38798	+	ACF12499.1			diguanylate cyclase and serine/threonine protein kinase with TPR repeats			Ctha_0027	1719	572	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	39153	39866	+							Ctha_0028	714		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	39153	39866	+	ACF12500.1			protein of unknown function DUF205			Ctha_0028	714	237	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	40082	41068	+							Ctha_0029	987		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	40082	41068	+	ACF12501.1			Glycerol-3-phosphate dehydrogenase (NAD(P)(+))			Ctha_0029	987	328	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	41348	42292	+							Ctha_0030	945		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	41348	42292	+	ACF12502.1			hypothetical protein			Ctha_0030	945	314	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	42575	44311	+							Ctha_0031	1737		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	42575	44311	+	ACF12503.1			DNA polymerase III, epsilon subunit			Ctha_0031	1737	578	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	44426	45169	+							Ctha_0032	744		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	44426	45169	+	ACF12504.1			Uroporphyrin-III C/tetrapyrrole (Corrin/Porphyrin) methyltransferase			Ctha_0032	744	247	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	45156	46010	+							Ctha_0033	855		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	45156	46010	+	ACF12505.1			pantoate/beta-alanine ligase			Ctha_0033	855	284	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	46157	46942	+							Ctha_0034	786		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	46157	46942	+	ACF12506.1			class II aldolase/adducin family protein			Ctha_0034	786	261	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	47180	47467	+							Ctha_0035	288		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	47180	47467	+	ACF12507.1			glutamyl-tRNA(Gln) amidotransferase, C subunit			Ctha_0035	288	95	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	47492	47785	+							Ctha_0036	294		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	47492	47785	+	ACF12508.1			protein of unknown function DUF167			Ctha_0036	294	97	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	47804	47917	+							Ctha_0037	114		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	47804	47917	+	ACF12509.1			hypothetical protein			Ctha_0037	114	37	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	48062	50674	-							Ctha_0038	2613		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	48062	50674	-	ACF12510.1			hypothetical protein			Ctha_0038	2613	870	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	50897	51775	-							Ctha_0039	879		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	50897	51775	-	ACF12511.1			integrase domain protein SAM domain protein			Ctha_0039	879	292	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	51926	52480	-							Ctha_0040	555		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	51926	52480	-	ACF12512.1			alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen			Ctha_0040	555	184	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	52875	54086	+							Ctha_0041	1212		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	52875	54086	+	ACF12513.1			phosphoserine phosphatase SerB			Ctha_0041	1212	403	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	54191	56380	-							Ctha_0042	2190		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	54191	56380	-	ACF12514.1			glutamine synthetase catalytic region			Ctha_0042	2190	729	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	56451	56969	-							Ctha_0043	519		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	56451	56969	-	ACF12515.1			transcriptional regulator, AsnC family			Ctha_0043	519	172	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	57360	57635	+							Ctha_0044	276		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	57360	57635	+	ACF12516.1			hypothetical protein			Ctha_0044	276	91	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	57817	58239	+							Ctha_0045	423		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	57817	58239	+	ACF12517.1			hypothetical protein			Ctha_0045	423	140	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	58353	59312	+							Ctha_0046	960		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	58353	59312	+	ACF12518.1			hypothetical protein			Ctha_0046	960	319	
gene	pseudogene	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	59317	59643	+							Ctha_0047	327		pseudo
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	59645	61552	+							Ctha_0048	1908		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	59645	61552	+	ACF12519.1			TonB-dependent receptor			Ctha_0048	1908	635	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	61814	62803	+							Ctha_0049	990		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	61814	62803	+	ACF12520.1			UDP-glucose 4-epimerase			Ctha_0049	990	329	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	62838	63272	+							Ctha_0050	435		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	62838	63272	+	ACF12521.1			conserved hypothetical protein			Ctha_0050	435	144	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	63367	64311	+							Ctha_0051	945		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	63367	64311	+	ACF12522.1			cysteine synthase			Ctha_0051	945	314	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	64419	64784	+							Ctha_0052	366		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	64419	64784	+	ACF12523.1			hypothetical protein			Ctha_0052	366	121	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	64781	65209	+							Ctha_0053	429		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	64781	65209	+	ACF12524.1			Mov34/MPN/PAD-1 family protein			Ctha_0053	429	142	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	65426	65959	+							Ctha_0054	534		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	65426	65959	+	ACF12525.1			Dinitrogenase iron-molybdenum cofactor biosynthesis protein			Ctha_0054	534	177	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	66017	67090	-							Ctha_0055	1074		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	66017	67090	-	ACF12526.1			recA protein			Ctha_0055	1074	357	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	67181	67783	-							Ctha_0056	603		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	67181	67783	-	ACF12527.1			alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen			Ctha_0056	603	200	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	67805	68830	-							Ctha_0057	1026		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	67805	68830	-	ACF12528.1			NAD-dependent epimerase/dehydratase			Ctha_0057	1026	341	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	68830	69339	-							Ctha_0058	510		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	68830	69339	-	ACF12529.1			biotin/lipoyl attachment domain-containing protein			Ctha_0058	510	169	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	69520	70080	-							Ctha_0059	561		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	69520	70080	-	ACF12530.1			co-chaperone Hsc20			Ctha_0059	561	186	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	70222	71511	+							Ctha_0060	1290		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	70222	71511	+	ACF12531.1			processing peptidase			Ctha_0060	1290	429	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	71657	72571	+							Ctha_0061	915		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	71657	72571	+	ACF12532.1			heat shock protein DnaJ domain protein			Ctha_0061	915	304	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	72680	73231	-							Ctha_0062	552		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	72680	73231	-	ACF12533.1			NADH-quinone oxidoreductase, chain I			Ctha_0062	552	183	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	73622	76954	+							Ctha_0063	3333		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	73622	76954	+	ACF12534.1			transcription-repair coupling factor			Ctha_0063	3333	1110	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	77102	77566	-							Ctha_0064	465		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	77102	77566	-	ACF12535.1			iojap-like protein			Ctha_0064	465	154	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	77691	78401	-							Ctha_0065	711		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	77691	78401	-	ACF12536.1			peptidase M22 glycoprotease			Ctha_0065	711	236	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	78436	78879	-							Ctha_0066	444		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	78436	78879	-	ACF12537.1			protein of unknown function UPF0079			Ctha_0066	444	147	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	78966	79553	-							Ctha_0067	588		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	78966	79553	-	ACF12538.1			hypothetical protein			Ctha_0067	588	195	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	79601	81391	+							Ctha_0068	1791		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	79601	81391	+	ACF12539.1			N-acetylmuramoyl-L-alanine amidase			Ctha_0068	1791	596	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	81609	83069	+							Ctha_0069	1461		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	81609	83069	+	ACF12540.1			hypothetical protein			Ctha_0069	1461	486	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	83073	84065	+							Ctha_0070	993		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	83073	84065	+	ACF12541.1			conserved hypothetical protein			Ctha_0070	993	330	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	84283	85170	-							Ctha_0071	888		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	84283	85170	-	ACF12542.1			Radical SAM domain protein			Ctha_0071	888	295	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	85311	85805	-							Ctha_0072	495		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	85311	85805	-	ACF12543.1			PEBP family protein			Ctha_0072	495	164	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	85809	86375	-							Ctha_0073	567		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	85809	86375	-	ACF12544.1			nitroreductase			Ctha_0073	567	188	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	86372	86989	-							Ctha_0074	618		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	86372	86989	-	ACF12545.1			hypothetical protein			Ctha_0074	618	205	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	87128	87778	-							Ctha_0075	651		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	87128	87778	-	ACF12546.1			Haloacid dehalogenase domain protein hydrolase			Ctha_0075	651	216	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	87858	88178	-							Ctha_0076	321		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	87858	88178	-	ACF12547.1			KaiB domain protein			Ctha_0076	321	106	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	88197	89921	-							Ctha_0077	1725		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	88197	89921	-	ACF12548.1			putative circadian clock protein, KaiC			Ctha_0077	1725	574	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	90190	92736	-							Ctha_0078	2547		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	90190	92736	-	ACF12549.1			hypothetical protein			Ctha_0078	2547	848	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	92843	93586	-							Ctha_0079	744		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	92843	93586	-	ACF12550.1			protein of unknown function DUF558			Ctha_0079	744	247	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	93761	94318	+							Ctha_0080	558		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	93761	94318	+	ACF12551.1			conserved hypothetical protein			Ctha_0080	558	185	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	94370	94867	-							Ctha_0081	498		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	94370	94867	-	ACF12552.1			GCN5-related N-acetyltransferase			Ctha_0081	498	165	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	95051	95569	-							Ctha_0082	519		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	95051	95569	-	ACF12553.1			hypothetical protein			Ctha_0082	519	172	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	95932	97467	+							Ctha_0083	1536		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	95932	97467	+	ACF12554.1			conserved hypothetical protein			Ctha_0083	1536	511	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	97541	98815	-							Ctha_0084	1275		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	97541	98815	-	ACF12555.1			protein of unknown function DUF214			Ctha_0084	1275	424	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	98926	99663	-							Ctha_0085	738		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	98926	99663	-	ACF12556.1			conserved hypothetical protein			Ctha_0085	738	245	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	99794	100519	-							Ctha_0086	726		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	99794	100519	-	ACF12557.1			conserved hypothetical protein			Ctha_0086	726	241	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	101066	101950	+							Ctha_0087	885		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	101066	101950	+	ACF12558.1			protein-(glutamine-N5) methyltransferase, release factor-specific			Ctha_0087	885	294	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	101963	103159	+							Ctha_0088	1197		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	101963	103159	+	ACF12559.1			3-hydroxyacyl-CoA dehydrogenase NAD-binding			Ctha_0088	1197	398	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	103266	103970	-							Ctha_0089	705		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	103266	103970	-	ACF12560.1			Abortive infection protein			Ctha_0089	705	234	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	104224	106278	-							Ctha_0090	2055		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	104224	106278	-	ACF12561.1			DNA ligase, NAD-dependent			Ctha_0090	2055	684	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	106438	108648	+							Ctha_0091	2211		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	106438	108648	+	ACF12562.1			ComEC/Rec2-related protein			Ctha_0091	2211	736	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	108664	108981	+							Ctha_0092	318		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	108664	108981	+	ACF12563.1			HesB/YadR/YfhF-family protein			Ctha_0092	318	105	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	109059	110060	-							Ctha_0093	1002		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	109059	110060	-	ACF12564.1			KpsF/GutQ family protein			Ctha_0093	1002	333	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	110220	112862	-							Ctha_0094	2643		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	110220	112862	-	ACF12565.1			DNA mismatch repair protein MutS			Ctha_0094	2643	880	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	112996	113430	+							Ctha_0095	435		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	112996	113430	+	ACF12566.1			conserved hypothetical protein			Ctha_0095	435	144	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	113535	113831	+							Ctha_0096	297		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	113535	113831	+	ACF12567.1			ribosomal protein L21			Ctha_0096	297	98	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	113867	114121	+							Ctha_0097	255		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	113867	114121	+	ACF12568.1			ribosomal protein L27			Ctha_0097	255	84	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	114424	115356	+							Ctha_0098	933		
CDS	with_protein	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	114424	115356	+	ACF12569.1			malate dehydrogenase, NAD-dependent			Ctha_0098	933	310	
gene	protein_coding	GCA_000020525.1	Primary Assembly	chromosome		CP001100.1	115474	117411	-							Ctha_0099	1938		
