feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	102259	102726	+	ATC62564.1			(2Fe-2S)-binding protein			CMV30_00440	468	155	
gene	protein_coding	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	102748	105012	+							CMV30_00445	2265		
CDS	with_protein	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	102748	105012	+	ATC62565.1			twin-arginine translocation pathway signal protein			CMV30_00445	2265	754	
gene	protein_coding	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	105107	105979	+							CMV30_00450	873		
CDS	with_protein	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	105107	105979	+	ATC62566.1			2-dehydropantoate 2-reductase			CMV30_00450	873	290	
gene	protein_coding	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	106120	107238	+							CMV30_00455	1119		
CDS	with_protein	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	106120	107238	+	ATC62567.1			hypothetical protein			CMV30_00455	1119	372	
gene	protein_coding	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	107278	110244	+							CMV30_00460	2967		
CDS	with_protein	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	107278	110244	+	ATC62568.1			hypothetical protein			CMV30_00460	2967	988	
gene	protein_coding	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	110335	111336	+							CMV30_00465	1002		
CDS	with_protein	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	110335	111336	+	ATC62569.1			GntR family transcriptional regulator			CMV30_00465	1002	333	
gene	protein_coding	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	111333	111581	+							CMV30_00470	249		
CDS	with_protein	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	111333	111581	+	ATC62570.1			RNA-binding protein			CMV30_00470	249	82	
gene	protein_coding	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	111635	113242	-							CMV30_00475	1608		
CDS	with_protein	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	111635	113242	-	ATC65903.1			DNA-binding response regulator			CMV30_00475	1608	535	
gene	protein_coding	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	113318	114049	+							CMV30_00480	732		
CDS	with_protein	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	113318	114049	+	ATC62571.1			hypothetical protein			CMV30_00480	732	243	
gene	protein_coding	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	114201	115235	-					tsaD		CMV30_00485	1035		
CDS	with_protein	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	114201	115235	-	ATC62572.1			tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		CMV30_00485	1035	344	
gene	protein_coding	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	115243	116550	-							CMV30_00490	1308		
CDS	with_protein	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	115243	116550	-	ATC62573.1			peptidase S41			CMV30_00490	1308	435	
gene	protein_coding	GCA_002310495.1	Primary Assembly	chromosome		CP023344.1	116683	117750	+							CMV30_00495	1068		
