feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	8717	9958	-							CLDAP_00080	1242		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	8717	9958	-	BAL98047.1			cysteine desulphurase family protein			CLDAP_00080	1242	413	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	9972	11210	-							CLDAP_00090	1239		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	9972	11210	-	BAL98048.1			hypothetical protein			CLDAP_00090	1239	412	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	11233	13089	-							CLDAP_00100	1857		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	11233	13089	-	BAL98049.1			putative signal peptide peptidase			CLDAP_00100	1857	618	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	13272	14381	+					ald		CLDAP_00110	1110		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	13272	14381	+	BAL98050.1			alanine dehydrogenase	ald		CLDAP_00110	1110	369	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	14557	15927	+					hisS		CLDAP_00120	1371		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	14557	15927	+	BAL98051.1			histidyl-tRNA synthetase	hisS		CLDAP_00120	1371	456	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	16092	16382	+							CLDAP_00130	291		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	16092	16382	+	BAL98052.1			hypothetical protein			CLDAP_00130	291	96	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	16389	17105	+							CLDAP_00140	717		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	16389	17105	+	BAL98053.1			hypothetical protein			CLDAP_00140	717	238	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	17290	19908	-							CLDAP_00150	2619		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	17290	19908	-	BAL98054.1			putative Crp family transcriptional regulator			CLDAP_00150	2619	872	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	20046	21335	-							CLDAP_00160	1290		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	20046	21335	-	BAL98055.1			peptidase M23 family protein			CLDAP_00160	1290	429	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	21548	21763	-							CLDAP_00170	216		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	21548	21763	-	BAL98056.1			hypothetical protein			CLDAP_00170	216	71	
gene	tRNA	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	21775	21859	-							CLDAP_t0010	85		
tRNA		GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	21775	21859	-				tRNA-Leu			CLDAP_t0010	85		
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	21949	22572	+							CLDAP_00180	624		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	21949	22572	+	BAL98057.1			putative RNA polymerase ECF-type sigma factor			CLDAP_00180	624	207	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	22626	23996	+							CLDAP_00190	1371		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	22626	23996	+	BAL98058.1			hypothetical protein			CLDAP_00190	1371	456	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	24023	24853	+					mutM		CLDAP_00200	831		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	24023	24853	+	BAL98059.1			formamidopyrimidine-DNA glycosylase	mutM		CLDAP_00200	831	276	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	25025	25243	-							CLDAP_00210	219		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	25025	25243	-	BAL98060.1			hypothetical protein			CLDAP_00210	219	72	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	25507	26280	-							CLDAP_00220	774		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	25507	26280	-	BAL98061.1			hypothetical protein			CLDAP_00220	774	257	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	26264	26497	+							CLDAP_00230	234		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	26264	26497	+	BAL98062.1			hypothetical protein			CLDAP_00230	234	77	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	26531	27568	+					uvsE		CLDAP_00240	1038		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	26531	27568	+	BAL98063.1			UV DNA damage endonuclease	uvsE		CLDAP_00240	1038	345	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	27686	28996	-							CLDAP_00250	1311		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	27686	28996	-	BAL98064.1			putative aminotransferase			CLDAP_00250	1311	436	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	29046	29789	-							CLDAP_00260	744		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	29046	29789	-	BAL98065.1			hypothetical protein			CLDAP_00260	744	247	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	29900	30214	-							CLDAP_00270	315		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	29900	30214	-	BAL98066.1			hypothetical protein			CLDAP_00270	315	104	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	30229	31773	-							CLDAP_00280	1545		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	30229	31773	-	BAL98067.1			putative 3-hydroxy-3-methylglutaryl-coenzyme A reductase			CLDAP_00280	1545	514	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	32047	33540	+					xylB		CLDAP_00290	1494		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	32047	33540	+	BAL98068.1			xylulose kinase	xylB		CLDAP_00290	1494	497	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	34170	34994	+							CLDAP_00300	825		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	34170	34994	+	BAL98069.1			putative ABC transporter permease protein			CLDAP_00300	825	274	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	35067	36077	+							CLDAP_00310	1011		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	35067	36077	+	BAL98070.1			hypothetical protein			CLDAP_00310	1011	336	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	36154	36945	+							CLDAP_00320	792		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	36154	36945	+	BAL98071.1			putative ABC transporter ATP-binding protein			CLDAP_00320	792	263	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	36954	38315	-							CLDAP_00330	1362		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	36954	38315	-	BAL98072.1			putative beta-glucosidase			CLDAP_00330	1362	453	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	38725	38943	-					tatB		CLDAP_00340	219		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	38725	38943	-	BAL98073.1			Sec-independent protein translocase protein TatB	tatB		CLDAP_00340	219	72	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	39317	41110	+					recN		CLDAP_00350	1794		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	39317	41110	+	BAL98074.1			DNA repair protein RecN	recN		CLDAP_00350	1794	597	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	41160	42005	+							CLDAP_00360	846		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	41160	42005	+	BAL98075.1			hypothetical protein			CLDAP_00360	846	281	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	42214	43857	+					pgm		CLDAP_00370	1644		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	42214	43857	+	BAL98076.1			phosphoglucomutase	pgm		CLDAP_00370	1644	547	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	43889	45178	+							CLDAP_00380	1290		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	43889	45178	+	BAL98077.1			acetyl-CoA hydrolase/transferase family protein			CLDAP_00380	1290	429	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	45175	45837	+							CLDAP_00390	663		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	45175	45837	+	BAL98078.1			hypothetical protein			CLDAP_00390	663	220	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	45922	46482	+							CLDAP_00400	561		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	45922	46482	+	BAL98079.1			putative ADP-ribose pyrophosphatase			CLDAP_00400	561	186	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	46553	47578	+							CLDAP_00410	1026		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	46553	47578	+	BAL98080.1			NAD-dependent epimerase/dehydratase family protein			CLDAP_00410	1026	341	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	47606	48091	-							CLDAP_00420	486		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	47606	48091	-	BAL98081.1			hypothetical protein			CLDAP_00420	486	161	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	48231	49112	+							CLDAP_00430	882		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	48231	49112	+	BAL98082.1			putative oxidoreductase			CLDAP_00430	882	293	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	49165	50157	+							CLDAP_00440	993		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	49165	50157	+	BAL98083.1			hypothetical protein			CLDAP_00440	993	330	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	50197	50967	+							CLDAP_00450	771		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	50197	50967	+	BAL98084.1			putative oxidoreductase			CLDAP_00450	771	256	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	50950	52020	-							CLDAP_00460	1071		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	50950	52020	-	BAL98085.1			putative dehydrogenase			CLDAP_00460	1071	356	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	52017	52871	-							CLDAP_00470	855		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	52017	52871	-	BAL98086.1			putative sulfurtransferase			CLDAP_00470	855	284	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	52966	54798	-							CLDAP_00480	1833		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	52966	54798	-	BAL98087.1			peptidase S9 family protein			CLDAP_00480	1833	610	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	55450	55728	+							CLDAP_00490	279		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	55450	55728	+	BAL98088.1			putative sulfur carrier protein			CLDAP_00490	279	92	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	55732	56952	+					moeB		CLDAP_00500	1221		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	55732	56952	+	BAL98089.1			molybdopterin synthase sulfurylase MoeB	moeB		CLDAP_00500	1221	406	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	57034	57969	+					cysM		CLDAP_00510	936		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	57034	57969	+	BAL98090.1			cysteine synthase B	cysM		CLDAP_00510	936	311	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	58021	58518	+							CLDAP_00520	498		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	58021	58518	+	BAL98091.1			hypothetical protein			CLDAP_00520	498	165	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	58555	58932	+							CLDAP_00530	378		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	58555	58932	+	BAL98092.1			hypothetical protein			CLDAP_00530	378	125	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	58944	60347	+							CLDAP_00540	1404		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	58944	60347	+	BAL98093.1			putative hydrolase			CLDAP_00540	1404	467	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	60366	60548	+							CLDAP_00550	183		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	60366	60548	+	BAL98094.1			hypothetical protein			CLDAP_00550	183	60	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	60646	66750	-							CLDAP_00560	6105		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	60646	66750	-	BAL98095.1			hypothetical protein			CLDAP_00560	6105	2034	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	66874	71694	-							CLDAP_00570	4821		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	66874	71694	-	BAL98096.1			putative two-component hybrid sensor and regulator			CLDAP_00570	4821	1606	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	72008	72577	-							CLDAP_00580	570		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	72008	72577	-	BAL98097.1			hypothetical protein			CLDAP_00580	570	189	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	73164	74129	-					mch		CLDAP_00590	966		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	73164	74129	-	BAL98098.1			methenyltetrahydromethanopterin cyclohydrolase	mch		CLDAP_00590	966	321	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	74170	74952	-							CLDAP_00600	783		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	74170	74952	-	BAL98099.1			putative oxidoreductase			CLDAP_00600	783	260	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	75019	75645	-							CLDAP_00610	627		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	75019	75645	-	BAL98100.1			putative acetoin dehydrogenase E2 component			CLDAP_00610	627	208	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	75737	76009	-							CLDAP_00620	273		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	75737	76009	-	BAL98101.1			putative acetoin dehydrogenase E2 component			CLDAP_00620	273	90	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	76070	77059	-					acoB		CLDAP_00630	990		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	76070	77059	-	BAL98102.1			acetoin dehydrogenase E1 component beta subunit	acoB		CLDAP_00630	990	329	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	77056	78039	-					acoA		CLDAP_00640	984		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	77056	78039	-	BAL98103.1			acetoin dehydrogenase E1 component alpha subunit	acoA		CLDAP_00640	984	327	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	78314	81241	-					xdh		CLDAP_00650	2928		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	78314	81241	-	BAL98104.1			xanthine dehydrogenase	xdh		CLDAP_00650	2928	975	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	81250	82062	-							CLDAP_00660	813		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	81250	82062	-	BAL98105.1			putative oxidoreductase FAD-binding subunit			CLDAP_00660	813	270	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	82215	82826	+							CLDAP_00670	612		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	82215	82826	+	BAL98106.1			putative DNA-binding protein			CLDAP_00670	612	203	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	82989	85058	+					ptrB		CLDAP_00680	2070		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	82989	85058	+	BAL98107.1			protease II	ptrB		CLDAP_00680	2070	689	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	85148	86446	+							CLDAP_00690	1299		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	85148	86446	+	BAL98108.1			hypothetical protein			CLDAP_00690	1299	432	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	86489	87448	+							CLDAP_00700	960		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	86489	87448	+	BAL98109.1			putative threonine dehydratase			CLDAP_00700	960	319	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	87775	88443	+							CLDAP_00710	669		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	87775	88443	+	BAL98110.1			putative acetyltransferase			CLDAP_00710	669	222	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	88430	89113	+							CLDAP_00720	684		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	88430	89113	+	BAL98111.1			hypothetical protein			CLDAP_00720	684	227	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	89110	89892	+							CLDAP_00730	783		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	89110	89892	+	BAL98112.1			putative methyltransferase			CLDAP_00730	783	260	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	89901	91436	-							CLDAP_00740	1536		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	89901	91436	-	BAL98113.1			putative exopolyphosphatase			CLDAP_00740	1536	511	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	91935	92471	+							CLDAP_00750	537		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	91935	92471	+	BAL98114.1			putative RNA polymerase ECF-type sigma factor			CLDAP_00750	537	178	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	92697	93263	+							CLDAP_00760	567		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	92697	93263	+	BAL98115.1			hypothetical protein			CLDAP_00760	567	188	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	93264	96191	+							CLDAP_00770	2928		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	93264	96191	+	BAL98116.1			hypothetical protein			CLDAP_00770	2928	975	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	96410	97963	+							CLDAP_00780	1554		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	96410	97963	+	BAL98117.1			putative serine protease			CLDAP_00780	1554	517	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	97960	115326	-							CLDAP_00790	17367		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	97960	115326	-	BAL98118.1			hypothetical protein			CLDAP_00790	17367	5788	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	115464	116504	-							CLDAP_00800	1041		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	115464	116504	-	BAL98119.1			putative thiol-disulfide oxidoreductase			CLDAP_00800	1041	346	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	117368	118198	-					pstB		CLDAP_00810	831		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	117368	118198	-	BAL98120.1			phosphate ABC transporter ATP-binding protein	pstB		CLDAP_00810	831	276	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	118208	119125	-					pstA		CLDAP_00820	918		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	118208	119125	-	BAL98121.1			phosphate ABC transporter permease protein	pstA		CLDAP_00820	918	305	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	119122	120063	-					pstC		CLDAP_00830	942		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	119122	120063	-	BAL98122.1			phosphate ABC transporter permease protein	pstC		CLDAP_00830	942	313	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	120312	121337	-					pstS		CLDAP_00840	1026		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	120312	121337	-	BAL98123.1			phosphate ABC transporter phosphate-binding protein	pstS		CLDAP_00840	1026	341	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	121527	123062	-							CLDAP_00850	1536		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	121527	123062	-	BAL98124.1			putative two-component histidine kinase			CLDAP_00850	1536	511	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	123277	123996	-							CLDAP_00860	720		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	123277	123996	-	BAL98125.1			putative OmpR family two-component response regulator			CLDAP_00860	720	239	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	124253	124951	+							CLDAP_00870	699		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	124253	124951	+	BAL98126.1			putative glycosyltransferase			CLDAP_00870	699	232	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	124955	126157	+					mgtA		CLDAP_00880	1203		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	124955	126157	+	BAL98127.1			mannosyltransferase MgtA	mgtA		CLDAP_00880	1203	400	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	126422	126757	+							CLDAP_00890	336		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	126422	126757	+	BAL98128.1			putative transposase			CLDAP_00890	336	111	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	126754	127056	+							CLDAP_00900	303		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	126754	127056	+	BAL98129.1			hypothetical protein			CLDAP_00900	303	100	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	127187	128680	-					gatB		CLDAP_00910	1494		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	127187	128680	-	BAL98130.1			aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	gatB		CLDAP_00910	1494	497	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	128809	131406	+							CLDAP_00920	2598		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	128809	131406	+	BAL98131.1			hypothetical protein			CLDAP_00920	2598	865	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	131634	132509	-							CLDAP_00930	876		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	131634	132509	-	BAL98132.1			putative ABC transporter permease protein			CLDAP_00930	876	291	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	132521	133411	-							CLDAP_00940	891		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	132521	133411	-	BAL98133.1			putative ABC transporter permease protein			CLDAP_00940	891	296	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	133532	135178	-							CLDAP_00950	1647		
CDS	with_protein	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	133532	135178	-	BAL98134.1			putative ABC transporter substrate binding protein			CLDAP_00950	1647	548	
gene	protein_coding	GCA_000281175.1	Primary Assembly	chromosome		AP012337.1	135597	135953	+							CLDAP_00960	357		
