feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	14847	15794	-					yaaC		BSU_00080	948		old_locus_tag=BSU00080
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	14847	15794	-	CAB11784.1			conserved protein of unknown function	yaaC		BSU_00080	948	315	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	15915	17381	+					guaB		BSU_00090	1467		old_locus_tag=BSU00090
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	15915	17381	+	CAB11785.1			inosine-monophosphate dehydrogenase	guaB		BSU_00090	1467	488	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	17534	18865	+					dacA		BSU_00100	1332		old_locus_tag=BSU00100
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	17534	18865	+	CAB11786.1			D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 5)	dacA		BSU_00100	1332	443	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	19062	19946	+					pdxS		BSU_00110	885		old_locus_tag=BSU00110
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	19062	19946	+	CAB11787.1			glutamine amidotransferase for pyridoxal phosphate synthesis; pyridoxal 5'-phosphate synthase complex, synthase subunit	pdxS		BSU_00110	885	294	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	19968	20558	+					pdxT		BSU_00120	591		old_locus_tag=BSU00120
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	19968	20558	+	CAB11788.1			glutamine amidotransferase for pyridoxal phosphate synthesis; pyridoxal 5'-phosphate synthase complex, glutamine amidotransferase subunit PdxT	pdxT		BSU_00120	591	196	
gene	misc_RNA	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	20611	20823	+					tboS		BSU_misc_RNA_1	213		
misc_RNA		GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	20611	20823	+				T-box riboswitch specific of serine tRNA ligase	tboS		BSU_misc_RNA_1	213		
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	20880	22157	+					serS		BSU_00130	1278		old_locus_tag=BSU00130
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	20880	22157	+	CAB11789.1			seryl-tRNA synthetase	serS		BSU_00130	1278	425	
gene	tRNA	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	22292	22384	+					trnSL-Ser1		BSU_tRNA_7	93		
tRNA		GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	22292	22384	+				tRNA-Ser	trnSL-Ser1		BSU_tRNA_7	93		
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	22496	23149	-					dck		BSU_00140	654		old_locus_tag=BSU00140
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	22496	23149	-	CAB11790.1			deoxyadenosine/deoxycytidine kinase	dck		BSU_00140	654	217	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	23146	23769	-					dgk		BSU_00150	624		old_locus_tag=BSU00150
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	23146	23769	-	CAB11791.1			deoxyguanosine kinase	dgk		BSU_00150	624	207	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	23868	25151	-					sleL		BSU_00160	1284		old_locus_tag=BSU00160
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	23868	25151	-	CAB11792.1			spore peptidoglycan N-acetylglucosaminidase	sleL		BSU_00160	1284	427	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	25221	25766	-					yaaI		BSU_00170	546		old_locus_tag=BSU00170
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	25221	25766	-	CAB11793.1			putative amidase (isochorismatase family)	yaaI		BSU_00170	546	181	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	25852	26337	+					tadA		BSU_00180	486		old_locus_tag=BSU00180
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	25852	26337	+	CAB11794.1			tRNA specific adenosine A34 deaminase	tadA		BSU_00180	486	161	
gene	misc_RNA	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	26379	26732	+					scr		BSU_misc_RNA_2	354		
misc_RNA		GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	26379	26732	+				small cytoplasmic RNA (scRNA, 4.5S RNA), signal recognition particle-like (SRP) component	scr		BSU_misc_RNA_2	354		
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	26814	28505	+					dnaX		BSU_00190	1692		old_locus_tag=BSU00190
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	26814	28505	+	CAB11795.2			DNA polymerase III subunit tau subunit	dnaX		BSU_00190	1692	563	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	28529	28852	+					ebfC		BSU_00200	324		old_locus_tag=BSU00200
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	28529	28852	+	CAB11796.1			nucleoid associated protein	ebfC		BSU_00200	324	107	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	28867	29463	+					recR		BSU_00210	597		old_locus_tag=BSU00210
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	28867	29463	+	CAB11797.1			recA filament-DNA complex stabilisation factor	recR		BSU_00210	597	198	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	29481	29705	+					yaaL		BSU_00220	225		old_locus_tag=BSU00220
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	29481	29705	+	CAB11798.1			conserved protein of unknown function	yaaL		BSU_00220	225	74	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	29772	30035	+					bofA		BSU_00230	264		old_locus_tag=BSU00230
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	29772	30035	+	CAB11799.2			inhibitor of the pro-sigma(K) processing machinery	bofA		BSU_00230	264	87	
gene	rRNA	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	30279	31832	+					rrnA-16S		BSU_rRNA_4	1554		
rRNA		GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	30279	31832	+				ribosomal RNA-16S	rrnA-16S		BSU_rRNA_4	1554		
gene	tRNA	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	31932	32008	+					trnA-Ile		BSU_tRNA_8	77		
tRNA		GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	31932	32008	+				tRNA-Ile	trnA-Ile		BSU_tRNA_8	77		
gene	tRNA	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	32020	32095	+					trnA-Ala		BSU_tRNA_9	76		
tRNA		GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	32020	32095	+				tRNA-Ala	trnA-Ala		BSU_tRNA_9	76		
gene	rRNA	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	32177	35103	+					rrnA-23S		BSU_rRNA_5	2927		
rRNA		GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	32177	35103	+				ribosomal RNA-23S	rrnA-23S		BSU_rRNA_5	2927		
gene	rRNA	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	35237	35355	+					rrnA-5S		BSU_rRNA_26	119		
rRNA		GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	35237	35355	+				ribosomal RNA-5S	rrnA-5S		BSU_rRNA_26	119		
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	35531	35725	+					csfB		BSU_00240	195		old_locus_tag=BSU00240
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	35531	35725	+	CAB11800.1			forespore-specific anti-sigma factor	csfB		BSU_00240	195	64	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	35845	36459	+					xpaC		BSU_00250	615		old_locus_tag=BSU00250
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	35845	36459	+	CAB11801.1			putative phosphatase	xpaC		BSU_00250	615	204	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	36478	37638	+					yaaN		BSU_00260	1161		old_locus_tag=BSU00260
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	36478	37638	+	CAB11802.1			putative toxic compound resistance protein	yaaN		BSU_00260	1161	386	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	37720	39162	+					yaaO		BSU_00270	1443		old_locus_tag=BSU00270
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	37720	39162	+	CAB11803.1			putative decarboxylase	yaaO		BSU_00270	1443	480	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	39159	39797	+					tmk		BSU_00280	639		old_locus_tag=BSU00280
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	39159	39797	+	CAB11804.2			thymidylate kinase	tmk		BSU_00280	639	212	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	39871	40200	+					darA		BSU_00290	330		old_locus_tag=BSU00290
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	39871	40200	+	CAB11805.1			signal transduction receptor, cyclic di-AMP binding	darA		BSU_00290	330	109	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	40213	40653	+					yaaR		BSU_00300	441		old_locus_tag=BSU00300
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	40213	40653	+	CAB11806.1			conserved hypothetical protein	yaaR		BSU_00300	441	146	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	40665	41654	+					holB		BSU_00310	990		old_locus_tag=BSU00310
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	40665	41654	+	CAB11807.1			DNA polymerase III clamp loader delta' subunit	holB		BSU_00310	990	329	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	41657	42484	+					ricT		BSU_00320	828		old_locus_tag=BSU00320
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	41657	42484	+	CAB11808.1			subunit of a sporulation, competence and biofilm formation regulatory complex of RNaseY (RicAFT complex / FAD / two [4Fe-4S]2+)	ricT		BSU_00320	828	275	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	42499	42858	+					dnaH		BSU_00330	360		old_locus_tag=BSU00330
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	42499	42858	+	CAB11809.1			subunit of the DNA replication complex	dnaH		BSU_00330	360	119	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	42917	43660	+					trmNF		BSU_00340	744		old_locus_tag=BSU00340
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	42917	43660	+	CAB11810.1			tRNA1(Val) (adenine(37)-N6)-methyltransferase	trmNF		BSU_00340	744	247	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	43647	43946	+					yazA		BSU_00350	300		old_locus_tag=BSU00350
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	43647	43946	+	CAB11811.1			putative UvrC-Intron-type (URI) endonuclease	yazA		BSU_00350	300	99	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	43921	44799	+					rsmI		BSU_00360	879		old_locus_tag=BSU00360
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	43921	44799	+	CAB11812.1			16S rRNA 2'-O-ribose C1402 methyltransferase	rsmI		BSU_00360	879	292	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	44848	45138	-					abrB		BSU_00370	291		old_locus_tag=BSU00370
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	44848	45138	-	CAB11813.1			transcriptional regulator for transition state genes (AbrB-SurF)	abrB		BSU_00370	291	96	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	45633	47627	+					metS		BSU_00380	1995		old_locus_tag=BSU00380
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	45633	47627	+	CAB11814.1			methionyl-tRNA synthetase	metS		BSU_00380	1995	664	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	47706	48473	+					dayD		BSU_00390	768		old_locus_tag=BSU00390
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	47706	48473	+	CAB11815.1			D-amino acyl-tRNA deacylase	dayD		BSU_00390	768	255	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	48629	49942	+					yabE		BSU_00400	1314		old_locus_tag=BSU00400
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	48629	49942	+	CAB11816.1			putative cell wall shaping enzyme	yabE		BSU_00400	1314	437	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	50087	50647	+					rnmV		BSU_00410	561		old_locus_tag=BSU00410
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	50087	50647	+	CAB11817.1			ribonuclease M5	rnmV		BSU_00410	561	186	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	50640	51518	+					rsmA		BSU_00420	879		old_locus_tag=BSU00420
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	50640	51518	+	CAB11818.1			dimethyladenosine 16S ribosomal RNA transferase	rsmA		BSU_00420	879	292	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	51680	52552	+					prtG		BSU_00430	873		old_locus_tag=BSU00430
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	51680	52552	+	CAB11819.1			sporulation-specific protease	prtG		BSU_00430	873	290	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	52763	53023	+					veg		BSU_00440	261		old_locus_tag=BSU00440
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	52763	53023	+	CAB11820.1			conserved hypothetical protein	veg		BSU_00440	261	86	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	53183	53368	+					sspF		BSU_00450	186		old_locus_tag=BSU00450
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	53183	53368	+	CAB11821.1			small acid-soluble spore protein (alpha/beta-type SASP)	sspF		BSU_00450	186	61	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	53516	54385	+					ispE		BSU_00460	870		old_locus_tag=BSU00460
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	53516	54385	+	CAB11822.1			4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	ispE		BSU_00460	870	289	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	54441	55298	+					purR		BSU_00470	858		old_locus_tag=BSU00470
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	54441	55298	+	CAB11823.1			transcriptional regulator of the purine biosynthesis operon (PurR-pRpp)	purR		BSU_00470	858	285	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	55295	55672	+					ridA		BSU_00480	378		old_locus_tag=BSU00480
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	55295	55672	+	CAB11824.1			aminoacrylate/iminopropionate hydrolase/deaminase	ridA		BSU_00480	378	125	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	55866	56159	+					spoVG		BSU_00490	294		old_locus_tag=BSU00490
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	55866	56159	+	CAB11825.1			regulator required for spore cortex synthesis (stage V sporulation)	spoVG		BSU_00490	294	97	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	56352	57722	+					glmU		BSU_00500	1371		old_locus_tag=BSU00500
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	56352	57722	+	CAB11826.1			bifunctional glucosamine-1-phosphate N-acetyltransferase/UDP-N-acetylglucosamine pyrophosphorylase	glmU		BSU_00500	1371	456	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	57745	58698	+					prs		BSU_00510	954		old_locus_tag=BSU00510
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	57745	58698	+	CAB11827.1			phosphoribosylpyrophosphate synthetase	prs		BSU_00510	954	317	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	58783	59397	+					ctc		BSU_00520	615		old_locus_tag=BSU00520
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	58783	59397	+	CAB11828.1			ribosomal protein BL25 (Ctc), binding 5S RNA	ctc		BSU_00520	615	204	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	59504	60070	+					pth		BSU_00530	567		old_locus_tag=BSU00530
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	59504	60070	+	CAB11829.1			peptidyl-tRNA hydrolase	pth		BSU_00530	567	188	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	60130	60360	+					fin		BSU_00540	231		old_locus_tag=BSU00540
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	60130	60360	+	CAB11830.1			protein required for the switch from F to G during sporulation (anti sigma F)	fin		BSU_00540	231	76	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	60430	63963	+					mfd		BSU_00550	3534		old_locus_tag=BSU00550
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	60430	63963	+	CAB11831.1			transcription-repair coupling factor	mfd		BSU_00550	3534	1177	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	64099	64635	+					spoVT		BSU_00560	537		old_locus_tag=BSU00560
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	64099	64635	+	CAB11832.1			transcriptional regulator of sporulation / germination	spoVT		BSU_00560	537	178	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	64817	66415	+					yabM		BSU_00570	1599		old_locus_tag=BSU00570
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	64817	66415	+	CAB11833.1			putative exporter	yabM		BSU_00570	1599	532	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	66405	67874	+					yabN		BSU_00580	1470		old_locus_tag=BSU00580
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	66405	67874	+	CAB11834.1			putative fusion methylase and nucleotide pyrophosphohydrolase	yabN		BSU_00580	1470	489	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	67877	68137	+					hslR		BSU_00590	261		old_locus_tag=BSU00590
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	67877	68137	+	CAB11835.1			ribosomal RNA binding protein involved in 50S recycling; heat shock protein	hslR		BSU_00590	261	86	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	68216	68518	+					spcP		BSU_00600	303		old_locus_tag=BSU00600
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	68216	68518	+	CAB11836.1			spore protein involved in the shaping of the spore coat	spcP		BSU_00600	303	100	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	68515	69150	+					spcQ		BSU_00610	636		old_locus_tag=BSU00610
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	68515	69150	+	CAB11837.1			membrane protein of the forespore	spcQ		BSU_00610	636	211	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	69168	69545	+					divIC		BSU_00620	378		old_locus_tag=BSU00620
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	69168	69545	+	CAB11838.1			cell-division initiation protein	divIC		BSU_00620	378	125	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	69626	70012	+					yabR		BSU_00630	387		old_locus_tag=BSU00630
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	69626	70012	+	CAB11839.1			putative RNA degradation protein; polyribonucleotide nucleotidyltransferase or phosphorylase	yabR		BSU_00630	387	128	
gene	tRNA	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	70181	70257	+					trnSL-Met1		BSU_tRNA_10	77		
tRNA		GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	70181	70257	+				tRNA-Met	trnSL-Met1		BSU_tRNA_10	77		
gene	tRNA	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	70267	70338	+					trnSL-Glu1		BSU_tRNA_11	72		
tRNA		GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	70267	70338	+				tRNA-Glu	trnSL-Glu1		BSU_tRNA_11	72		
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	70538	73021	+					spoIIE		BSU_00640	2484		old_locus_tag=BSU00640
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	70538	73021	+	CAB11840.1			SpoIIAA-phosphate serine phosphatase	spoIIE		BSU_00640	2484	827	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	73106	73843	+					yabS		BSU_00650	738		old_locus_tag=BSU00650
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	73106	73843	+	CAB11841.1			conserved protein of unknown function	yabS		BSU_00650	738	245	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	73809	74825	+					prkT		BSU_00660	1017		old_locus_tag=BSU00660
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	73809	74825	+	CAB11842.2			serine/threonine-protein kinase	prkT		BSU_00660	1017	338	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	74929	76347	+					tilS		BSU_00670	1419		old_locus_tag=BSU00670
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	74929	76347	+	CAB11843.1			tRNA(ile2) lysidine synthetase	tilS		BSU_00670	1419	472	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	76344	76886	+					hprT		BSU_00680	543		old_locus_tag=BSU00680
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	76344	76886	+	CAB11844.1			hypoxanthine-guanine phosphoribosyltransferase	hprT		BSU_00680	543	180	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	76984	78897	+					ftsH		BSU_00690	1914		old_locus_tag=BSU00690
CDS	with_protein	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	76984	78897	+	CAB11845.1			ATP-dependent cytoplasmic membrane protease	ftsH		BSU_00690	1914	637	
gene	protein_coding	GCA_000009045.1	Primary Assembly	chromosome		AL009126.3	79092	79868	+					coaX		BSU_00700	777		old_locus_tag=BSU00700
