feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	23744	25006	+	UNU17459.1			MFS transporter			D0A34_00035	1263	420	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	25095	27134	-							D0A34_00040	2040		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	25095	27134	-	UNU17460.1			acylase			D0A34_00040	2040	679	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	27551	28624	-							D0A34_00045	1074		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	27551	28624	-	UNU22106.1			hypothetical protein			D0A34_00045	1074	357	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	28727	30289	-							D0A34_00050	1563		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	28727	30289	-	UNU17461.1			TonB family protein			D0A34_00050	1563	520	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	31059	31718	+							D0A34_00055	660		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	31059	31718	+	UNU17462.1			MotA/TolQ/ExbB proton channel family protein			D0A34_00055	660	219	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	31702	32103	+							D0A34_00060	402		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	31702	32103	+	UNU17463.1			biopolymer transporter ExbD			D0A34_00060	402	133	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	32341	33639	-					hemL		D0A34_00065	1299		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	32341	33639	-	UNU17464.1			glutamate-1-semialdehyde-2,1-aminomutase	hemL		D0A34_00065	1299	432	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	33966	34616	+							D0A34_00070	651		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	33966	34616	+	UNU17465.1			bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE			D0A34_00070	651	216	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	34667	35929	-							D0A34_00075	1263		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	34667	35929	-	UNU17466.1			MFS transporter			D0A34_00075	1263	420	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	36252	36758	+							D0A34_00080	507		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	36252	36758	+	UNU17467.1			DUF4149 domain-containing protein			D0A34_00080	507	168	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	37190	37483	-							D0A34_00085	294		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	37190	37483	-	UNU17468.1			UPF0016 domain-containing protein			D0A34_00085	294	97	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	37543	38010	-							D0A34_00090	468		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	37543	38010	-	UNU17469.1			UPF0016 domain-containing protein			D0A34_00090	468	155	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	38236	38886	-							D0A34_00095	651		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	38236	38886	-	UNU17470.1			uracil phosphoribosyltransferase			D0A34_00095	651	216	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	39589	41133	+					crtH		D0A34_00100	1545		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	39589	41133	+	UNU17471.1			carotene isomerase	crtH		D0A34_00100	1545	514	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	41285	41725	-							D0A34_00105	441		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	41285	41725	-	UNU17472.1			pentapeptide repeat-containing protein			D0A34_00105	441	146	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	42255	45620	+							D0A34_00110	3366		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	42255	45620	+	UNU17473.1			EAL domain-containing protein			D0A34_00110	3366	1121	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	45842	46081	-							D0A34_00115	240		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	45842	46081	-	UNU17474.1			DUF3148 domain-containing protein			D0A34_00115	240	79	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	46367	46570	-							D0A34_00120	204		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	46367	46570	-	UNU17475.1			hypothetical protein			D0A34_00120	204	67	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	46767	47204	+					rbfA		D0A34_00125	438		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	46767	47204	+	UNU17476.1			30S ribosome-binding factor RbfA	rbfA		D0A34_00125	438	145	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	47266	48888	+							D0A34_00130	1623		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	47266	48888	+	UNU17477.1			beta-glucosidase			D0A34_00130	1623	540	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	49548	49778	+							D0A34_00135	231		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	49548	49778	+	UNU17478.1			DUF4327 family protein			D0A34_00135	231	76	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	49853	50257	-							D0A34_00140	405		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	49853	50257	-	UNU17479.1			hypothetical protein			D0A34_00140	405	134	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	50619	51752	-							D0A34_00145	1134		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	50619	51752	-	UNU17480.1			ABC transporter ATP-binding protein			D0A34_00145	1134	377	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	51803	52369	-							D0A34_00150	567		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	51803	52369	-	UNU22107.1			HD domain-containing protein			D0A34_00150	567	188	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	52626	53174	+							D0A34_00155	549		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	52626	53174	+	UNU22108.1			Uma2 family endonuclease			D0A34_00155	549	182	
gene	pseudogene	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	53377	53654	+							D0A34_00160	278		pseudo
CDS	without_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	53377	53654	+				SDR family oxidoreductase			D0A34_00160	278		pseudo
gene	pseudogene	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	53681	53864	+							D0A34_00165	184		pseudo
CDS	without_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	53681	53864	+				CopG family transcriptional regulator			D0A34_00165	184		pseudo
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	54345	57155	+							D0A34_00170	2811		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	54345	57155	+	UNU22109.1			hybrid sensor histidine kinase/response regulator			D0A34_00170	2811	936	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	57148	58479	+							D0A34_00175	1332		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	57148	58479	+	UNU17481.1			hybrid sensor histidine kinase/response regulator			D0A34_00175	1332	443	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	58588	60837	+							D0A34_00180	2250		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	58588	60837	+	UNU17482.1			HAMP domain-containing protein			D0A34_00180	2250	749	
gene	pseudogene	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	60861	61708	-							D0A34_00185	848		pseudo
CDS	without_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	60861	61708	-				IS630 family transposase			D0A34_00185	848		pseudo
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	62039	63568	+							D0A34_00190	1530		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	62039	63568	+	UNU17483.1			thymidylate synthase			D0A34_00190	1530	509	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	63565	64104	+							D0A34_00195	540		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	63565	64104	+	UNU17484.1			cytidine deaminase			D0A34_00195	540	179	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	64346	64831	-							D0A34_00200	486		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	64346	64831	-	UNU17485.1			hypothetical protein			D0A34_00200	486	161	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	64904	65509	-							D0A34_00205	606		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	64904	65509	-	UNU17486.1			VWA domain-containing protein			D0A34_00205	606	201	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	65633	66109	-							D0A34_00210	477		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	65633	66109	-	UNU17487.1			NAD(P)H-quinone oxidoreductase			D0A34_00210	477	158	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	66274	66489	+							D0A34_00215	216		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	66274	66489	+	UNU17488.1			hypothetical protein			D0A34_00215	216	71	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	66541	67176	+							D0A34_00220	636		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	66541	67176	+	UNU17489.1			50S ribosomal protein L3			D0A34_00220	636	211	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	67367	67999	+							D0A34_00225	633		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	67367	67999	+	UNU17490.1			50S ribosomal protein L4			D0A34_00225	633	210	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	67992	68300	+							D0A34_00230	309		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	67992	68300	+	UNU17491.1			50S ribosomal protein L23			D0A34_00230	309	102	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	68459	69322	+					rplB		D0A34_00235	864		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	68459	69322	+	UNU17492.1			50S ribosomal protein L2	rplB		D0A34_00235	864	287	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	69436	69717	+							D0A34_00240	282		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	69436	69717	+	UNU17493.1			30S ribosomal protein S19			D0A34_00240	282	93	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	69815	70174	+							D0A34_00245	360		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	69815	70174	+	UNU17494.1			50S ribosomal protein L22			D0A34_00245	360	119	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	70289	71017	+							D0A34_00250	729		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	70289	71017	+	UNU17495.1			30S ribosomal protein S3			D0A34_00250	729	242	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	71132	71551	+							D0A34_00255	420		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	71132	71551	+	UNU17496.1			50S ribosomal protein L16			D0A34_00255	420	139	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	71711	72022	+							D0A34_00260	312		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	71711	72022	+	UNU17497.1			50S ribosomal protein L29			D0A34_00260	312	103	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	72061	72309	+							D0A34_00265	249		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	72061	72309	+	UNU17498.1			30S ribosomal protein S17			D0A34_00265	249	82	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	72418	72786	+							D0A34_00270	369		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	72418	72786	+	UNU17499.1			50S ribosomal protein L14			D0A34_00270	369	122	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	72788	73150	+							D0A34_00275	363		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	72788	73150	+	UNU17500.1			50S ribosomal protein L24			D0A34_00275	363	120	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	73286	73831	+							D0A34_00280	546		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	73286	73831	+	UNU17501.1			50S ribosomal protein L5			D0A34_00280	546	181	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	73854	74258	+							D0A34_00285	405		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	73854	74258	+	UNU17502.1			30S ribosomal protein S8			D0A34_00285	405	134	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	74381	74929	+							D0A34_00290	549		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	74381	74929	+	UNU17503.1			50S ribosomal protein L6			D0A34_00290	549	182	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	74932	75294	+							D0A34_00295	363		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	74932	75294	+	UNU17504.1			50S ribosomal protein L18			D0A34_00295	363	120	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	75457	76002	+					rpsE		D0A34_00300	546		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	75457	76002	+	UNU17505.1			30S ribosomal protein S5	rpsE		D0A34_00300	546	181	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	76147	76593	+							D0A34_00305	447		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	76147	76593	+	UNU17506.1			50S ribosomal protein L15			D0A34_00305	447	148	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	76696	78000	+					secY		D0A34_00310	1305		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	76696	78000	+	UNU17507.1			preprotein translocase subunit SecY	secY		D0A34_00310	1305	434	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	78006	78587	+							D0A34_00315	582		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	78006	78587	+	UNU17508.1			adenylate kinase			D0A34_00315	582	193	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	78881	79105	+					infA		D0A34_00320	225		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	78881	79105	+	UNU17509.1			translation initiation factor IF-1	infA		D0A34_00320	225	74	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	79474	79587	+							D0A34_00325	114		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	79474	79587	+	UNU17510.1			50S ribosomal protein L36			D0A34_00325	114	37	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	79671	80054	+							D0A34_00330	384		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	79671	80054	+	UNU17511.1			30S ribosomal protein S13			D0A34_00330	384	127	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	80139	80537	+							D0A34_00335	399		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	80139	80537	+	UNU17512.1			30S ribosomal protein S11			D0A34_00335	399	132	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	80601	81656	+							D0A34_00340	1056		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	80601	81656	+	UNU17513.1			DNA-directed RNA polymerase subunit alpha			D0A34_00340	1056	351	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	81782	82132	+							D0A34_00345	351		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	81782	82132	+	UNU17514.1			50S ribosomal protein L17			D0A34_00345	351	116	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	82162	83025	+					truA		D0A34_00350	864		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	82162	83025	+	UNU17515.1			tRNA pseudouridine(38-40) synthase TruA	truA		D0A34_00350	864	287	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	83137	83592	+							D0A34_00355	456		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	83137	83592	+	UNU17516.1			50S ribosomal protein L13			D0A34_00355	456	151	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	83592	84005	+							D0A34_00360	414		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	83592	84005	+	UNU17517.1			30S ribosomal protein S9			D0A34_00360	414	137	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	84211	84519	+							D0A34_00365	309		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	84211	84519	+	UNU17518.1			50S ribosomal protein L31			D0A34_00365	309	102	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	84864	85958	+					prfA		D0A34_00370	1095		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	84864	85958	+	UNU17519.1			peptide chain release factor 1	prfA		D0A34_00370	1095	364	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	85974	86411	-							D0A34_00375	438		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	85974	86411	-	UNU17520.1			hypothetical protein			D0A34_00375	438	145	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	86651	87004	+							D0A34_00380	354		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	86651	87004	+	UNU22110.1			XRE family transcriptional regulator			D0A34_00380	354	117	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	87056	87403	+							D0A34_00385	348		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	87056	87403	+	UNU17521.1			XRE family transcriptional regulator			D0A34_00385	348	115	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	87670	88482	-							D0A34_00390	813		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	87670	88482	-	UNU17522.1			hypothetical protein			D0A34_00390	813	270	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	89276	89695	+							D0A34_00395	420		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	89276	89695	+	UNU17523.1			GIY-YIG nuclease family protein			D0A34_00395	420	139	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	89733	90455	+							D0A34_00400	723		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	89733	90455	+	UNU17524.1			hypothetical protein			D0A34_00400	723	240	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	90534	90902	-							D0A34_00405	369		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	90534	90902	-	UNU17525.1			XisI protein			D0A34_00405	369	122	
gene	pseudogene	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	90890	91305	-							D0A34_00410	416		pseudo
CDS	without_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	90890	91305	-				fatty-acid synthase			D0A34_00410	416		pseudo
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	91641	93341	+							D0A34_00415	1701		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	91641	93341	+	UNU17526.1			ABC transporter ATP-binding protein			D0A34_00415	1701	566	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	93583	93909	+							D0A34_00420	327		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	93583	93909	+	UNU17527.1			hypothetical protein			D0A34_00420	327	108	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	94087	94674	-							D0A34_00425	588		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	94087	94674	-	UNU17528.1			IS630 family transposase			D0A34_00425	588	195	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	94659	95171	-							D0A34_00430	513		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	94659	95171	-	UNU17529.1			helix-turn-helix domain-containing protein			D0A34_00430	513	170	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	95437	95640	+							D0A34_00435	204		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	95437	95640	+	UNU17530.1			hypothetical protein			D0A34_00435	204	67	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	95801	96879	-							D0A34_00440	1079		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	95801	96879	-	UNU17531.1			ISKra4 family transposase			D0A34_00440	1080	359	ribosomal_slippage
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	96967	97203	+							D0A34_00445	237		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	96967	97203	+	UNU17532.1			hypothetical protein			D0A34_00445	237	78	
gene	pseudogene	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	97306	97581	+							D0A34_00450	276		pseudo
CDS	without_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	97306	97581	+				IS1 family transposase			D0A34_00450	276		pseudo
gene	pseudogene	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	97607	98673	-							D0A34_00455	1067		pseudo
CDS	without_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	97607	98673	-				ISKra4 family transposase			D0A34_00455	1067		pseudo
gene	pseudogene	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	98746	99168	+							D0A34_00460	423		pseudo
CDS	without_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	98746	99168	+				IS1 family transposase			D0A34_00460	423		pseudo
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	99465	100382	-							D0A34_00465	918		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	99465	100382	-	UNU17533.1			fructosamine kinase family protein			D0A34_00465	918	305	
gene	rRNA	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	100696	103600	-							D0A34_00470	2905		
rRNA		GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	100696	103600	-				23S ribosomal RNA			D0A34_00470	2905		
gene	tRNA	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	103831	103903	-							D0A34_00475	73		
tRNA		GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	103831	103903	-				tRNA-Ala			D0A34_00475	73		anticodon=TGC
gene	tRNA	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	103994	104070	-							D0A34_00480	77		
tRNA		GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	103994	104070	-				tRNA-Ile			D0A34_00480	77		anticodon=GAT
gene	rRNA	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	104177	105684	-							D0A34_00485	1508		
rRNA		GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	104177	105684	-				16S ribosomal RNA			D0A34_00485	1508		
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	106196	107452	+							D0A34_00490	1257		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	106196	107452	+	UNU17534.1			branched-chain amino acid ABC transporter substrate-binding protein			D0A34_00490	1257	418	
gene	protein_coding	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	107595	108545	+							D0A34_00495	951		
CDS	with_protein	GCA_022701275.1	Primary Assembly	chromosome		CP031740.1	107595	108545	+	UNU17535.1			branched-chain amino acid ABC transporter permease			D0A34_00495	951	316	
