feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	19729	20913	-							M0D55_00120	1185		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	19729	20913	-	UPT74221.1			hypothetical protein			M0D55_00120	1185	394	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	21007	21159	+							M0D55_00125	153		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	21007	21159	+	UPT74222.1			hypothetical protein			M0D55_00125	153	50	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	21234	21425	-							M0D55_00130	192		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	21234	21425	-	UPT74223.1			hypothetical protein			M0D55_00130	192	63	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	21489	22859	+							M0D55_00135	1371		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	21489	22859	+	UPT74224.1			glycosyltransferase family 39 protein			M0D55_00135	1371	456	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	22946	23479	-							M0D55_00140	534		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	22946	23479	-	UPT74225.1			3'-5' exonuclease			M0D55_00140	534	177	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	23476	24705	-							M0D55_00145	1230		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	23476	24705	-	UPT74226.1			aspartate kinase			M0D55_00145	1230	409	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	24702	25157	-							M0D55_00150	456		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	24702	25157	-	UPT74227.1			hypothetical protein			M0D55_00150	456	151	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	25154	26074	-					thrB		M0D55_00155	921		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	25154	26074	-	UPT74228.1			homoserine kinase	thrB		M0D55_00155	921	306	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	26071	27096	-					thrC		M0D55_00160	1026		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	26071	27096	-	UPT74229.1			threonine synthase	thrC		M0D55_00160	1026	341	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	27093	28388	-							M0D55_00165	1296		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	27093	28388	-	UPT74230.1			ACT domain-containing protein			M0D55_00165	1296	431	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	28385	29002	-							M0D55_00170	618		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	28385	29002	-	UPT74231.1			hypothetical protein			M0D55_00170	618	205	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	29002	29250	+							M0D55_00175	249		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	29002	29250	+	UPT74232.1			hypothetical protein			M0D55_00175	249	82	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	29269	29523	+							M0D55_00180	255		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	29269	29523	+	UPT74233.1			hypothetical protein			M0D55_00180	255	84	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	29973	31082	+							M0D55_00185	1110		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	29973	31082	+	UPT74234.1			HEAT repeat domain-containing protein			M0D55_00185	1110	369	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	31004	31699	+							M0D55_00190	696		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	31004	31699	+	UPT74235.1			peptidylprolyl isomerase			M0D55_00190	696	231	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	31696	32052	-							M0D55_00195	357		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	31696	32052	-	UPT74236.1			hypothetical protein			M0D55_00195	357	118	
gene	pseudogene	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	32191	34934	+					secA		M0D55_00200	2744		pseudo
CDS	without_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	32191	34934	+				preprotein translocase subunit SecA	secA		M0D55_00200	2744		pseudo
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	34910	36451	+					lnt		M0D55_00205	1542		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	34910	36451	+	UPT74237.1			apolipoprotein N-acyltransferase	lnt		M0D55_00205	1542	513	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	36463	37323	+							M0D55_00210	861		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	36463	37323	+	UPT74238.1			histone deacetylase			M0D55_00210	861	286	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	37406	38542	+					prfB		M0D55_00215	1137		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	37406	38542	+	UPT74239.1			peptide chain release factor 2	prfB		M0D55_00215	1137	378	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	38647	39750	+							M0D55_00220	1104		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	38647	39750	+	UPT74240.1			hypothetical protein			M0D55_00220	1104	367	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	39735	40916	+							M0D55_00225	1182		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	39735	40916	+	UPT74241.1			hypothetical protein			M0D55_00225	1182	393	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	40927	41733	+							M0D55_00230	807		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	40927	41733	+	UPT74242.1			RDD family protein			M0D55_00230	807	268	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	41807	42454	-					rplA		M0D55_00235	648		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	41807	42454	-	UPT76178.1			50S ribosomal protein L1	rplA		M0D55_00235	648	215	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	42572	43000	-					rplK		M0D55_00240	429		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	42572	43000	-	UPT74243.1			50S ribosomal protein L11	rplK		M0D55_00240	429	142	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	43036	43350	-							M0D55_00245	315		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	43036	43350	-	UPT74244.1			hypothetical protein			M0D55_00245	315	104	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	43371	43925	-					nusG		M0D55_00250	555		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	43371	43925	-	UPT74245.1			transcription termination/antitermination protein NusG	nusG		M0D55_00250	555	184	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	43927	44112	-					secE		M0D55_00255	186		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	43927	44112	-	UPT74246.1			preprotein translocase subunit SecE	secE		M0D55_00255	186	61	
gene	tRNA	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	44151	44226	-							M0D55_00260	76		
tRNA		GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	44151	44226	-				tRNA-Trp			M0D55_00260	76		anticodon=CCA
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	44244	44396	-					rpmG		M0D55_00265	153		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	44244	44396	-	UPT74247.1			50S ribosomal protein L33	rpmG		M0D55_00265	153	50	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	44401	45588	-					tuf		M0D55_00270	1188		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	44401	45588	-	UPT74248.1			elongation factor Tu	tuf		M0D55_00270	1188	395	
gene	tRNA	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	45647	45718	-							M0D55_00275	72		
tRNA		GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	45647	45718	-				tRNA-Thr			M0D55_00275	72		anticodon=GGT
gene	tRNA	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	45737	45807	-							M0D55_00280	71		
tRNA		GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	45737	45807	-				tRNA-Gly			M0D55_00280	71		anticodon=TCC
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	45970	46119	+							M0D55_00285	150		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	45970	46119	+	UPT74249.1			hypothetical protein			M0D55_00285	150	49	
gene	pseudogene	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	46190	46482	+					lepB		M0D55_00290	293		pseudo
CDS	without_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	46190	46482	+				signal peptidase I	lepB		M0D55_00290	293		pseudo
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	46554	47633	+							M0D55_00295	1080		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	46554	47633	+	UPT74250.1			lytic transglycosylase domain-containing protein			M0D55_00295	1080	359	
gene	tRNA	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	47669	47743	+							M0D55_00300	75		
tRNA		GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	47669	47743	+				tRNA-Val			M0D55_00300	75		anticodon=CAC
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	47898	49394	+							M0D55_00305	1497		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	47898	49394	+	UPT74251.1			ATP-binding protein			M0D55_00305	1497	498	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	49622	50173	+							M0D55_00310	552		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	49622	50173	+	UPT74252.1			dihydrofolate reductase family protein			M0D55_00310	552	183	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	50170	50571	+							M0D55_00315	402		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	50170	50571	+	UPT74253.1			acyl-CoA thioesterase			M0D55_00315	402	133	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	50568	51215	-							M0D55_00320	648		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	50568	51215	-	UPT74254.1			hypothetical protein			M0D55_00320	648	215	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	51313	52047	+							M0D55_00325	735		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	51313	52047	+	UPT74255.1			C4-type zinc ribbon domain-containing protein			M0D55_00325	735	244	
gene	RNase_P_RNA	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	52057	52408	+					rnpB		M0D55_00330	352		
ncRNA	RNase_P_RNA	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	52057	52408	+				RNase P RNA component class A	rnpB		M0D55_00330	352		
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	52635	53531	+							M0D55_00335	897		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	52635	53531	+	UPT74256.1			hypothetical protein			M0D55_00335	897	298	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	53528	54955	+							M0D55_00340	1428		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	53528	54955	+	UPT74257.1			hypothetical protein			M0D55_00340	1428	475	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	55016	56632	+							M0D55_00345	1617		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	55016	56632	+	UPT74258.1			tetratricopeptide repeat protein			M0D55_00345	1617	538	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	57712	58260	-							M0D55_00350	549		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	57712	58260	-	UPT74259.1			hypothetical protein			M0D55_00350	549	182	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	58217	58510	-							M0D55_00355	294		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	58217	58510	-	UPT74260.1			hypothetical protein			M0D55_00355	294	97	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	58709	60862	+							M0D55_00360	2154		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	58709	60862	+	UPT74261.1			protein kinase			M0D55_00360	2154	717	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	60937	61575	+							M0D55_00365	639		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	60937	61575	+	UPT74262.1			hypothetical protein			M0D55_00365	639	212	
gene	pseudogene	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	61591	62567	+					hemB		M0D55_00370	977		pseudo
CDS	without_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	61591	62567	+				porphobilinogen synthase	hemB		M0D55_00370	977		pseudo
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	62555	63865	+					hemL		M0D55_00375	1311		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	62555	63865	+	UPT74263.1			glutamate-1-semialdehyde 2,1-aminomutase	hemL		M0D55_00375	1311	436	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	63866	64546	-							M0D55_00380	681		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	63866	64546	-	UPT76014.1			Bax inhibitor-1/YccA family protein			M0D55_00380	681	226	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	64686	65093	+							M0D55_00385	408		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	64686	65093	+	UPT74264.1			response regulator			M0D55_00385	408	135	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	65190	66830	-					argS		M0D55_00390	1641		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	65190	66830	-	UPT74265.1			arginine--tRNA ligase	argS		M0D55_00390	1641	546	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	66827	67915	-							M0D55_00395	1089		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	66827	67915	-	UPT74266.1			type IV pilus twitching motility protein PilT			M0D55_00395	1089	362	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	67903	68253	-					rsfS		M0D55_00400	351		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	67903	68253	-	UPT74267.1			ribosome silencing factor	rsfS		M0D55_00400	351	116	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	68237	69139	-							M0D55_00405	903		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	68237	69139	-	UPT74268.1			cyclic nucleotide-binding domain-containing protein			M0D55_00405	903	300	
gene	pseudogene	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	69140	70224	-							M0D55_00410	1085		pseudo
CDS	without_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	69140	70224	-				type IV pilus twitching motility protein PilT			M0D55_00410	1085		pseudo
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	70233	70388	-							M0D55_00415	156		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	70233	70388	-	UPT74269.1			hypothetical protein			M0D55_00415	156	51	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	70479	70937	+							M0D55_00420	459		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	70479	70937	+	UPT74270.1			hypothetical protein			M0D55_00420	459	152	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	71182	71802	-					yqeK		M0D55_00425	621		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	71182	71802	-	UPT76015.1			bis(5'-nucleosyl)-tetraphosphatase (symmetrical) YqeK	yqeK		M0D55_00425	621	206	
gene	pseudogene	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	71964	72245	-							M0D55_00430	282		pseudo
CDS	without_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	71964	72245	-				nicotinate (nicotinamide) nucleotide adenylyltransferase			M0D55_00430	282		pseudo
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	72554	73519	+							M0D55_00435	966		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	72554	73519	+	UPT74271.1			DUF1015 domain-containing protein			M0D55_00435	966	321	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	73516	74205	+							M0D55_00440	690		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	73516	74205	+	UPT74272.1			glycosyltransferase			M0D55_00440	690	229	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	74211	75212	-							M0D55_00445	1002		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	74211	75212	-	UPT74273.1			tRNA-dihydrouridine synthase			M0D55_00445	1002	333	
gene	pseudogene	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	75423	76384	+							M0D55_00450	962		pseudo
CDS	without_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	75423	76384	+				D-glycerate dehydrogenase			M0D55_00450	962		pseudo
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	76425	77021	-							M0D55_00455	597		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	76425	77021	-	UPT74274.1			hypothetical protein			M0D55_00455	597	198	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	77018	77731	-							M0D55_00460	714		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	77018	77731	-	UPT74275.1			hypothetical protein			M0D55_00460	714	237	
gene	pseudogene	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	77808	79950	+					glgP		M0D55_00465	2143		pseudo
CDS	without_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	77808	79950	+				alpha-glucan family phosphorylase	glgP		M0D55_00465	2143		pseudo
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	79947	82130	+							M0D55_00470	2184		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	79947	82130	+	UPT74276.1			UvrD-helicase domain-containing protein			M0D55_00470	2184	727	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	82131	82418	+					gatC		M0D55_00475	288		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	82131	82418	+	UPT74277.1			Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	gatC		M0D55_00475	288	95	
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	82415	83641	+							M0D55_00480	1227		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	82415	83641	+	UPT74278.1			tetratricopeptide repeat protein			M0D55_00480	1227	408	
gene	pseudogene	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	83643	85093	+					gatA		M0D55_00485	1451		pseudo
CDS	without_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	83643	85093	+				Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	gatA		M0D55_00485	1451		pseudo
gene	protein_coding	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	85090	85497	+							M0D55_00490	408		
CDS	with_protein	GCA_023213235.1	Primary Assembly	chromosome		CP096137.1	85090	85497	+	UPT74279.1			NUDIX domain-containing protein			M0D55_00490	408	135	
