feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	8343	10166	-					tprA		TPELMNP1_0009	1824		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	8343	10166	-	AWG40867.1			Tpr protein A	tprA		TPELMNP1_0009	1824	607	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	10398	12380	+					tprB		TPELMNP1_0011	1983		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	10398	12380	+	AWG40868.1			Tpr protein B	tprB		TPELMNP1_0011	1983	660	
gene	pseudogene	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	12374	12549	+							TPELMNP1_0012	176		pseudo
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	12546	13778	+							TPELMNP1_0013	1233		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	12546	13778	+	AWG40869.1			hypothetical protein			TPELMNP1_0013	1233	410	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	13969	15783	+					pheT		TPELMNP1_0015	1815		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	13969	15783	+	AWG40870.1			phenylalanine--tRNA ligase subunit beta	pheT		TPELMNP1_0015	1815	604	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	15746	18319	+					lon1		TPELMNP1_0016	2574		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	15746	18319	+	AWG40871.1			S16 family endopeptidase La	lon1		TPELMNP1_0016	2574	857	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	18407	19354	+							TPELMNP1_0017	948		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	18407	19354	+	AWG40872.1			hypothetical protein			TPELMNP1_0017	948	315	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	19371	22052	+					greA		TPELMNP1_0018	2682		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	19371	22052	+	AWG40873.1			transcription elongation factor GreA	greA		TPELMNP1_0018	2682	893	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	22052	24175	+							TPELMNP1_0020	2124		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	22052	24175	+	AWG40874.1			putative membrane protein			TPELMNP1_0020	2124	707	
gene	SRP_RNA	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	24247	24342	-							TPELMNP1_nc0001	96		
ncRNA	SRP_RNA	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	24247	24342	-				bacterial signal recognition particle RNA			TPELMNP1_nc0001	96		
gene	tRNA	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	24344	24431	-							TPELMNP1_t0001	88		
tRNA		GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	24344	24431	-				tRNA-Ser			TPELMNP1_t0001	88		
gene	tRNA	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	24488	24576	-							TPELMNP1_t0002	89		
tRNA		GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	24488	24576	-				tRNA-Ser			TPELMNP1_t0002	89		
gene	tRNA	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	24634	24707	-							TPELMNP1_t0003	74		
tRNA		GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	24634	24707	-				tRNA-Arg			TPELMNP1_t0003	74		
gene	tRNA	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	24739	24825	-							TPELMNP1_t0004	87		
tRNA		GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	24739	24825	-				tRNA-Ser			TPELMNP1_t0004	87		
gene	tRNA	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	24866	24950	-							TPELMNP1_t0005	85		
tRNA		GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	24866	24950	-				tRNA-Ser			TPELMNP1_t0005	85		
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	25113	25379	+							TPELMNP1_0021	267		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	25113	25379	+	AWG40875.1			hypothetical protein			TPELMNP1_0021	267	88	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	25457	27502	+							TPELMNP1_0022	2046		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	25457	27502	+	AWG40876.1			hypothetical protein			TPELMNP1_0022	2046	681	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	27563	28894	+							TPELMNP1_0023	1332		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	27563	28894	+	AWG40877.1			NSS family probable amino acid:sodium (Na+) symporter			TPELMNP1_0023	1332	443	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	29074	29784	+							TPELMNP1_0024	711		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	29074	29784	+	AWG40878.1			Trk family potassium (K+) transporter, NAD+ binding protein			TPELMNP1_0024	711	236	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	29863	32934	-							TPELMNP1_0025	3072		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	29863	32934	-	AWG40879.1			M16C subfamily peptidase			TPELMNP1_0025	3072	1023	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	32963	33985	-					fliG1		TPELMNP1_0026	1023		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	32963	33985	-	AWG40880.1			flagellar motor switch protein FliG	fliG1		TPELMNP1_0026	1023	340	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	34058	35431	+							TPELMNP1_0027	1374		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	34058	35431	+	AWG40881.1			putative hemolysin HlyC			TPELMNP1_0027	1374	457	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	35445	36806	+							TPELMNP1_0028	1362		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	35445	36806	+	AWG40882.1			putative hemolysin HlyC			TPELMNP1_0028	1362	453	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	36914	38191	+					murA		TPELMNP1_0029	1278		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	36914	38191	+	AWG40883.1			UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA		TPELMNP1_0029	1278	425	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	38310	39944	+					groEL		TPELMNP1_0030	1635		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	38310	39944	+	AWG40884.1			molecular chaperone GroEL	groEL		TPELMNP1_0030	1635	544	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	40008	40286	+							TPELMNP1_0031	279		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	40008	40286	+	AWG40885.1			hypothetical protein			TPELMNP1_0031	279	92	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	40283	41083	-							TPELMNP1_0032	801		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	40283	41083	-	AWG40886.1			ribosomal RNA small subunit methyltransferase E			TPELMNP1_0032	801	266	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	41080	41748	-							TPELMNP1_0033	669		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	41080	41748	-	AWG40887.1			membrane protein			TPELMNP1_0033	669	222	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	41792	42922	-					znuA		TPELMNP1_0034	1131		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	41792	42922	-	AWG40888.1			zinc (Zn2+) ABC superfamily ATP binding cassette transporter, binding protein	znuA		TPELMNP1_0034	1131	376	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	42940	43656	+					znuC		TPELMNP1_0035	717		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	42940	43656	+	AWG40889.1			zinc (Zn2+) ABC superfamily ATP binding cassette transporter, ABC protein	znuC		TPELMNP1_0035	717	238	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	43656	44456	+					znuB		TPELMNP1_0036	801		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	43656	44456	+	AWG40890.1			zinc (Zn2+) ABC superfamily ATP binding cassette transporter, membrane protein	znuB		TPELMNP1_0036	801	266	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	44565	45560	-					ldhA		TPELMNP1_0037	996		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	44565	45560	-	AWG40891.1			D-lactate dehydrogenase	ldhA		TPELMNP1_0037	996	331	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	45657	46709	-					pfoR		TPELMNP1_0038	1053		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	45657	46709	-	AWG40892.1			putative regulatory protein	pfoR		TPELMNP1_0038	1053	350	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	46737	46916	+							TPELMNP1_0039	180		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	46737	46916	+	AWG40893.1			hypothetical protein			TPELMNP1_0039	180	59	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	47072	49375	+					mcp1		TPELMNP1_0040	2304		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	47072	49375	+	AWG40894.1			methyl-accepting chemotaxis protein	mcp1		TPELMNP1_0040	2304	767	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	49513	50445	+					lysM		TPELMNP1_0042	933		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	49513	50445	+	AWG40895.1			peptidoglycan-binding protein LysM	lysM		TPELMNP1_0042	933	310	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	50426	52558	+							TPELMNP1_0043	2133		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	50426	52558	+	AWG40896.1			putative lytic transglycosylase			TPELMNP1_0043	2133	710	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	52598	54490	+					gidA		TPELMNP1_0044	1893		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	52598	54490	+	AWG40897.1			tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	gidA		TPELMNP1_0044	1893	630	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	54546	55445	-					add		TPELMNP1_0045	900		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	54546	55445	-	AWG40898.1			adenosine deaminase	add		TPELMNP1_0045	900	299	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	55476	55745	+							TPELMNP1_0045a	270		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	55476	55745	+	AWG40899.1			hypothetical protein			TPELMNP1_0045a	270	89	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	55807	56508	-							TPELMNP1_0046	702		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	55807	56508	-	AWG40900.1			hypothetical protein			TPELMNP1_0046	702	233	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	56526	57047	-							TPELMNP1_0047	522		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	56526	57047	-	AWG40901.1			hypothetical protein			TPELMNP1_0047	522	173	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	57053	57484	-							TPELMNP1_0048	432		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	57053	57484	-	AWG40902.1			hypothetical protein			TPELMNP1_0048	432	143	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	57506	58597	-							TPELMNP1_0049	1092		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	57506	58597	-	AWG40903.1			M23B subfamily peptidase			TPELMNP1_0049	1092	363	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	58828	59436	-							TPELMNP1_0050	609		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	58828	59436	-	AWG40904.1			phosphoribosyltransferase			TPELMNP1_0050	609	202	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	59587	60642	+					prfA		TPELMNP1_0051	1056		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	59587	60642	+	AWG40905.1			peptide chain release factor 1	prfA		TPELMNP1_0051	1056	351	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	60642	61658	+					hemK		TPELMNP1_0052	1017		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	60642	61658	+	AWG40906.1			HemK family methyltransferase	hemK		TPELMNP1_0052	1017	338	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	61747	62802	-					nrdB		TPELMNP1_0053	1056		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	61747	62802	-	AWG40907.1			ribonucleotide-diphosphate reductase subunit beta	nrdB		TPELMNP1_0053	1056	351	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	62973	63932	+					spoU1		TPELMNP1_0054	960		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	62973	63932	+	AWG40908.1			rRNA methyltransferase	spoU1		TPELMNP1_0054	960	319	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	63954	64127	+							TPELMNP1_0054a	174		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	63954	64127	+	AWG40909.1			hypothetical protein			TPELMNP1_0054a	174	57	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	64139	64375	+					oadG		TPELMNP1_0055	237		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	64139	64375	+	AWG40910.1			oxaloacetate decarboxylase subunit gamma	oadG		TPELMNP1_0055	237	78	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	64372	66153	+					oadA		TPELMNP1_0056	1782		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	64372	66153	+	AWG40911.1			oxaloacetate decarboxylase subunit alpha	oadA		TPELMNP1_0056	1782	593	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	66165	67574	+					oadB		TPELMNP1_0057	1410		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	66165	67574	+	AWG40912.1			oxaloacetate decarboxylase subunit beta	oadB		TPELMNP1_0057	1410	469	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	67649	68956	-					dnaB		TPELMNP1_0058	1308		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	67649	68956	-	AWG40913.1			replicative DNA helicase	dnaB		TPELMNP1_0058	1308	435	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	68949	69176	-							TPELMNP1_0059	228		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	68949	69176	-	AWG40914.1			hypothetical protein			TPELMNP1_0059	228	75	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	69182	69652	-					rplI		TPELMNP1_0060	471		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	69182	69652	-	AWG40915.1			50S ribosomal protein L9	rplI		TPELMNP1_0060	471	156	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	69758	70057	-					rpsR		TPELMNP1_0061	300		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	69758	70057	-	AWG40916.1			30S ribosomal protein S18	rpsR		TPELMNP1_0061	300	99	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	70174	70704	-					ssb1		TPELMNP1_0062	531		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	70174	70704	-	AWG40917.1			single-stranded DNA-binding protein	ssb1		TPELMNP1_0062	531	176	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	70713	70994	-					rpsF		TPELMNP1_0063	282		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	70713	70994	-	AWG40918.1			30S ribosomal protein S6	rpsF		TPELMNP1_0063	282	93	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	71038	71319	-							TPELMNP1_0063a	282		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	71038	71319	-	AWG40919.1			hypothetical protein			TPELMNP1_0063a	282	93	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	71136	71711	+							TPELMNP1_0064	576		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	71136	71711	+	AWG40920.1			hypothetical protein			TPELMNP1_0064	576	191	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	71767	72312	+							TPELMNP1_0065	546		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	71767	72312	+	AWG40921.1			putative SAM dependent methyltransferase			TPELMNP1_0065	546	181	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	72357	72671	+							TPELMNP1_0066	315		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	72357	72671	+	AWG40922.1			hypothetical protein			TPELMNP1_0066	315	104	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	72696	73826	+							TPELMNP1_0067	1131		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	72696	73826	+	AWG40923.1			hypothetical protein			TPELMNP1_0067	1131	376	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	73864	74139	+							TPELMNP1_0067a	276		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	73864	74139	+	AWG40924.1			hypothetical protein			TPELMNP1_0067a	276	91	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	74007	75029	+							TPELMNP1_0068	1023		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	74007	75029	+	AWG40925.1			putative Fe-S-cluster redox enzyme			TPELMNP1_0068	1023	340	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	75085	75468	-							TPELMNP1_0069	384		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	75085	75468	-	AWG40926.1			hypothetical protein			TPELMNP1_0069	384	127	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	75465	75851	-							TPELMNP1_0070	387		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	75465	75851	-	AWG40927.1			putative membrane protein			TPELMNP1_0070	387	128	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	75902	78538	-					clpB		TPELMNP1_0071	2637		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	75902	78538	-	AWG40928.1			S14 family endopeptidase ClpB	clpB		TPELMNP1_0071	2637	878	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	78742	79014	+							TPELMNP1_0072	273		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	78742	79014	+	AWG40929.1			glutaredoxin-related protein			TPELMNP1_0072	273	90	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	79084	80625	-							TPELMNP1_0073	1542		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	79084	80625	-	AWG40930.1			hypothetical protein			TPELMNP1_0073	1542	513	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	80556	80750	-							TPELMNP1_0073a	195		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	80556	80750	-	AWG40931.1			hypothetical protein			TPELMNP1_0073a	195	64	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	80930	82339	+					ugpB		TPELMNP1_0074	1410		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	80930	82339	+	AWG40932.1			sugar ABC superfamily ATP binding cassette transporter, binding protein	ugpB		TPELMNP1_0074	1410	469	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	82458	83348	+					ugpA		TPELMNP1_0075	891		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	82458	83348	+	AWG40933.1			sugar ABC superfamily ATP binding cassette transporter, membrane protein	ugpA		TPELMNP1_0075	891	296	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	83388	84218	+					ugpE		TPELMNP1_0076	831		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	83388	84218	+	AWG40934.1			sugar ABC superfamily ATP binding cassette transporter, membrane protein	ugpE		TPELMNP1_0076	831	276	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	84251	85867	+					capD		TPELMNP1_0077	1617		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	84251	85867	+	AWG40935.1			capsular polysaccharide biosynthesis protein	capD		TPELMNP1_0077	1617	538	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	85872	87110	+							TPELMNP1_0078	1239		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	85872	87110	+	AWG40936.1			DegT/DnrJ/EryC1/StrS family pyridoxal dependent aminotransferase			TPELMNP1_0078	1239	412	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	87038	89260	+					coxL		TPELMNP1_0079	2223		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	87038	89260	+	AWG40937.1			bifunctional aldehyde oxidase/xanthine dehydrogenase	coxL		TPELMNP1_0079	2223	740	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	89257	89724	+					coxS		TPELMNP1_0080	468		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	89257	89724	+	AWG40938.1			xanthine dehydrogenase	coxS		TPELMNP1_0080	468	155	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	89731	90579	+					coxM		TPELMNP1_0081	849		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	89731	90579	+	AWG40939.1			xanthine dehydrogenase	coxM		TPELMNP1_0081	849	282	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	90626	92212	-					fhlA		TPELMNP1_0082	1587		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	90626	92212	-	AWG40940.1			sigma-54 dependent transcriptional regulator	fhlA		TPELMNP1_0082	1587	528	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	92188	92490	+							TPELMNP1_0082a	303		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	92188	92490	+	AWG40941.1			hypothetical protein			TPELMNP1_0082a	303	100	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	92375	94357	+							TPELMNP1_0083	1983		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	92375	94357	+	AWG40942.1			hypothetical protein			TPELMNP1_0083	1983	660	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	94437	94670	-							TPELMNP1_0084	234		
CDS	with_protein	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	94437	94670	-	AWG40943.1			hypothetical protein			TPELMNP1_0084	234	77	
gene	protein_coding	GCA_003076575.1	Primary Assembly	chromosome		CP021113.1	94785	95231	-							TPELMNP1_0085	447		
